Gene	Jaccard Index
ENSMUSG00000031570	0.3333333333333333
ENSMUSG00000061313	0.4
ENSMUSG00000037316	1.0
ENSMUSG00000037296	0.0
ENSMUSG00000031574	0.16109422492401215
ENSMUSG00000031575	0.9301075268817204
ENSMUSG00000031576	0.18666666666666668
ENSMUSG00000037260	0.0
ENSMUSG00000037251	1.0
ENSMUSG00000015994	1.0
ENSMUSG00000037234	0.03535353535353535
ENSMUSG00000013878	0.30243902439024395
ENSMUSG00000037214	1.0
ENSMUSG00000085795	0.3333333333333333
ENSMUSG00000031483	0.39719876083512445
ENSMUSG00000031485	1.0
ENSMUSG00000031486	0.3050314465408805
ENSMUSG00000031487	0.0
ENSMUSG00000031488	0.8734177215189872
ENSMUSG00000039720	0.0
ENSMUSG00000031489	1.0
ENSMUSG00000031490	1.0
ENSMUSG00000031492	0.9301587301587301
ENSMUSG00000031491	1.0
ENSMUSG00000063932	1.0
ENSMUSG00000063626	0.896875
ENSMUSG00000039661	1.0
ENSMUSG00000039328	1.0
ENSMUSG00000031577	1.0
ENSMUSG00000031578	1.0
ENSMUSG00000046152	0.3333333333333333
ENSMUSG00000062991	0.2923972582984634
ENSMUSG00000118541	1.0
ENSMUSG00000031583	1.0
ENSMUSG00000049184	1.0
ENSMUSG00000009628	0.5367965367965368
ENSMUSG00000009630	1.0
ENSMUSG00000052906	1.0
ENSMUSG00000031584	1.0
ENSMUSG00000031585	0.2713178294573643
ENSMUSG00000094500	1.0
ENSMUSG00000031586	0.39746835443037976
ENSMUSG00000031516	0.4228571428571429
ENSMUSG00000063412	1.0
ENSMUSG00000071113	1.0
ENSMUSG00000031513	1.0
ENSMUSG00000031532	1.0
ENSMUSG00000031530	1.0
ENSMUSG00000031529	0.009746588693957114
ENSMUSG00000046794	1.0
ENSMUSG00000031527	0.3333333333333333
ENSMUSG00000070056	1.0
ENSMUSG00000109372	1.0
ENSMUSG00000055976	0.0
ENSMUSG00000050271	1.0
ENSMUSG00000039633	1.0
ENSMUSG00000039620	0.0
ENSMUSG00000031523	0.5
ENSMUSG00000074384	1.0
ENSMUSG00000039539	1.0
ENSMUSG00000118664	0.9726027397260274
ENSMUSG00000025044	0.42124542124542125
ENSMUSG00000031603	0.42
ENSMUSG00000039478	0.0
ENSMUSG00000039470	1.0
ENSMUSG00000031601	0.9018691588785047
ENSMUSG00000031600	1.0
ENSMUSG00000039431	0.7896103896103895
ENSMUSG00000046723	1.0
ENSMUSG00000071937	1.0
ENSMUSG00000046282	1.0
ENSMUSG00000054033	1.0
ENSMUSG00000031596	0.3514056224899598
ENSMUSG00000031595	1.0
ENSMUSG00000045636	0.2922077922077922
ENSMUSG00000031594	1.0
ENSMUSG00000031592	0.3333333333333333
ENSMUSG00000031591	0.0
ENSMUSG00000031590	1.0
ENSMUSG00000031651	1.0
ENSMUSG00000091490	0.0
ENSMUSG00000051176	1.0
ENSMUSG00000063900	1.0
ENSMUSG00000048516	1.0
ENSMUSG00000050190	1.0
ENSMUSG00000079058	1.0
ENSMUSG00000070047	1.0
ENSMUSG00000054764	0.2191780821917808
ENSMUSG00000031645	1.0
ENSMUSG00000109764	1.0
ENSMUSG00000079057	1.0
ENSMUSG00000070044	1.0
ENSMUSG00000031639	0.3201729106628242
ENSMUSG00000031626	0.7101449275362319
ENSMUSG00000031636	1.0
ENSMUSG00000071104	1.0
ENSMUSG00000071103	1.0
ENSMUSG00000031634	0.0
ENSMUSG00000050914	1.0
ENSMUSG00000031637	1.0
ENSMUSG00000038291	0.32107843137254904
ENSMUSG00000031631	0.3333333333333333
ENSMUSG00000031633	1.0
ENSMUSG00000047171	1.0
ENSMUSG00000018796	0.2023703703703704
ENSMUSG00000031629	0.3333333333333333
ENSMUSG00000038225	0.3333333333333333
ENSMUSG00000031628	0.056022408963585436
ENSMUSG00000031627	0.20622313822249635
ENSMUSG00000038173	0.3333333333333333
ENSMUSG00000038143	0.5904761904761905
ENSMUSG00000038102	0.0
ENSMUSG00000031568	1.0
ENSMUSG00000063049	1.0
ENSMUSG00000038069	0.0
ENSMUSG00000061974	1.0
ENSMUSG00000031563	1.0
ENSMUSG00000038064	1.0
ENSMUSG00000031562	0.030303030303030304
ENSMUSG00000031561	0.229817158931083
ENSMUSG00000031521	1.0
ENSMUSG00000039396	0.0
ENSMUSG00000031520	1.0
ENSMUSG00000054408	1.0
ENSMUSG00000031519	0.7948717948717948
ENSMUSG00000031518	1.0
ENSMUSG00000039375	1.0
ENSMUSG00000031517	1.0
ENSMUSG00000046258	1.0
ENSMUSG00000038257	1.0
ENSMUSG00000031613	1.0
ENSMUSG00000038215	0.3384615384615384
ENSMUSG00000038206	0.13333333333333333
ENSMUSG00000038193	1.0
ENSMUSG00000031610	1.0
ENSMUSG00000031609	1.0
ENSMUSG00000054717	1.0
ENSMUSG00000031608	1.0
ENSMUSG00000096914	0.4666666666666666
ENSMUSG00000049946	1.0
ENSMUSG00000070023	1.0
ENSMUSG00000057228	1.0
ENSMUSG00000031647	1.0
ENSMUSG00000038005	0.0
ENSMUSG00000004319	0.9621052631578948
ENSMUSG00000031644	0.6566052946377489
ENSMUSG00000031642	1.0
ENSMUSG00000031641	0.0
ENSMUSG00000058056	0.4575416453465235
ENSMUSG00000037921	0.8650793650793651
ENSMUSG00000031635	1.0
ENSMUSG00000054162	1.0
ENSMUSG00000094443	1.0
ENSMUSG00000053626	0.0
ENSMUSG00000037852	1.0
ENSMUSG00000031604	0.0273224043715847
ENSMUSG00000031605	1.0
ENSMUSG00000025521	0.7046783625730995
ENSMUSG00000071089	0.0
ENSMUSG00000053490	1.0
ENSMUSG00000109718	0.0
ENSMUSG00000079042	1.0
ENSMUSG00000074300	1.0
ENSMUSG00000036469	0.5764726649470154
ENSMUSG00000025591	1.0
ENSMUSG00000025519	1.0
ENSMUSG00000044014	1.0
ENSMUSG00000036437	1.0
ENSMUSG00000014907	1.0
ENSMUSG00000025588	1.0
ENSMUSG00000051147	1.0
ENSMUSG00000056426	1.0
ENSMUSG00000030465	0.4497708174178762
ENSMUSG00000053886	0.8888888888888888
ENSMUSG00000036356	0.5094339622641509
ENSMUSG00000031864	0.9828571428571429
ENSMUSG00000015568	1.0
ENSMUSG00000036330	0.0
ENSMUSG00000006273	1.0
ENSMUSG00000036306	1.0
ENSMUSG00000059897	0.3333333333333333
ENSMUSG00000079038	0.0
ENSMUSG00000110444	1.0
ENSMUSG00000107280	1.0
ENSMUSG00000106824	1.0
ENSMUSG00000060427	1.0
ENSMUSG00000091764	1.0
ENSMUSG00000054648	0.325
ENSMUSG00000092260	0.0
ENSMUSG00000043090	0.0
ENSMUSG00000031862	1.0
ENSMUSG00000036246	0.3333333333333333
ENSMUSG00000031861	1.0
ENSMUSG00000031860	1.0
ENSMUSG00000044006	1.0
ENSMUSG00000048967	0.0
ENSMUSG00000036199	1.0
ENSMUSG00000047654	1.0
ENSMUSG00000036180	0.6075396825396825
ENSMUSG00000031858	0.9855072463768115
ENSMUSG00000011306	1.0
ENSMUSG00000036151	1.0
ENSMUSG00000007594	1.0
ENSMUSG00000002341	1.0
ENSMUSG00000036120	1.0
ENSMUSG00000071078	1.0
ENSMUSG00000002345	0.0
ENSMUSG00000079033	0.9333333333333332
ENSMUSG00000002342	0.34748677248677245
ENSMUSG00000002346	1.0
ENSMUSG00000002343	0.0
ENSMUSG00000036054	0.30158730158730157
ENSMUSG00000003573	0.259963768115942
ENSMUSG00000057788	1.0
ENSMUSG00000055681	0.5
ENSMUSG00000087408	0.05343511450381679
ENSMUSG00000109523	1.0
ENSMUSG00000058301	0.8835341365461847
ENSMUSG00000031849	0.0
ENSMUSG00000003575	1.0
ENSMUSG00000055707	1.0
ENSMUSG00000035964	1.0
ENSMUSG00000007888	0.3333333333333333
ENSMUSG00000058833	1.0
ENSMUSG00000090137	0.6076923076923076
ENSMUSG00000055553	0.3214487074679349
ENSMUSG00000019428	0.3333333333333333
ENSMUSG00000070002	0.0
ENSMUSG00000019139	0.21739130434782608
ENSMUSG00000070003	0.3333333333333333
ENSMUSG00000049988	0.0
ENSMUSG00000038508	1.0
ENSMUSG00000056204	0.4493421052631579
ENSMUSG00000031848	0.5
ENSMUSG00000071076	1.0
ENSMUSG00000110622	1.0
ENSMUSG00000095026	1.0
ENSMUSG00000031842	0.7098444321465904
ENSMUSG00000031840	0.0
ENSMUSG00000035559	1.0
ENSMUSG00000031838	1.0
ENSMUSG00000031834	0.3333333333333333
ENSMUSG00000031833	0.28118908382066277
ENSMUSG00000000791	0.3333333333333333
ENSMUSG00000002910	0.0
ENSMUSG00000002908	0.7763157894736843
ENSMUSG00000007721	0.0
ENSMUSG00000000792	1.0
ENSMUSG00000045128	1.0
ENSMUSG00000019261	0.48936170212765956
ENSMUSG00000035439	1.0
ENSMUSG00000004677	0.7378048780487805
ENSMUSG00000002395	0.3333333333333333
ENSMUSG00000002396	1.0
ENSMUSG00000002393	0.5350140056022409
ENSMUSG00000034911	1.0
ENSMUSG00000031820	0.29914529914529914
ENSMUSG00000046295	1.0
ENSMUSG00000007950	1.0
ENSMUSG00000034880	1.0
ENSMUSG00000074247	1.0
ENSMUSG00000034863	0.7333333333333333
ENSMUSG00000007610	1.0
ENSMUSG00000034845	1.0
ENSMUSG00000108900	1.0
ENSMUSG00000046718	1.0
ENSMUSG00000031813	1.0
ENSMUSG00000043664	1.0
ENSMUSG00000034829	1.0
ENSMUSG00000031808	0.3333333333333333
ENSMUSG00000031807	0.7948717948717948
ENSMUSG00000043243	1.0
ENSMUSG00000034807	1.0
ENSMUSG00000034799	0.1926974942050319
ENSMUSG00000031805	1.0
ENSMUSG00000079019	1.0
ENSMUSG00000031803	1.0
ENSMUSG00000070000	0.3333333333333333
ENSMUSG00000056019	0.6702508960573477
ENSMUSG00000089857	0.3333333333333333
ENSMUSG00000066880	0.0
ENSMUSG00000052446	0.5
ENSMUSG00000003484	0.08648648648648649
ENSMUSG00000069998	1.0
ENSMUSG00000061561	1.0
ENSMUSG00000046881	1.0
ENSMUSG00000031799	1.0
ENSMUSG00000003037	1.0
ENSMUSG00000062007	1.0
ENSMUSG00000074240	1.0
ENSMUSG00000003039	1.0
ENSMUSG00000003033	0.21035598705501615
ENSMUSG00000070713	1.0
ENSMUSG00000055148	1.0
ENSMUSG00000006276	0.8536585365853658
ENSMUSG00000019732	1.0
ENSMUSG00000052794	1.0
ENSMUSG00000052488	0.8991596638655462
ENSMUSG00000019731	1.0
ENSMUSG00000045248	1.0
ENSMUSG00000044600	1.0
ENSMUSG00000031791	0.27049180327868855
ENSMUSG00000048148	1.0
ENSMUSG00000031622	0.7080860756458671
ENSMUSG00000050147	1.0
ENSMUSG00000004383	1.0
ENSMUSG00000031621	0.9565217391304348
ENSMUSG00000034518	0.14207650273224043
ENSMUSG00000042870	0.2747317410868813
ENSMUSG00000005413	1.0
ENSMUSG00000005410	1.0
ENSMUSG00000034472	1.0
ENSMUSG00000110469	1.0
ENSMUSG00000031620	1.0
ENSMUSG00000031618	0.39629629629629626
ENSMUSG00000037148	0.8735632183908045
ENSMUSG00000037134	0.95
ENSMUSG00000031617	0.3333333333333333
ENSMUSG00000031616	1.0
ENSMUSG00000037101	0.3333333333333333
ENSMUSG00000031688	1.0
ENSMUSG00000037070	1.0
ENSMUSG00000031684	0.54320987654321
ENSMUSG00000031683	1.0
ENSMUSG00000071064	0.3977011494252874
ENSMUSG00000031682	1.0
ENSMUSG00000037022	1.0
ENSMUSG00000031681	0.9257950530035336
ENSMUSG00000036990	1.0
ENSMUSG00000058355	1.0
ENSMUSG00000036977	1.0
ENSMUSG00000064325	1.0
ENSMUSG00000051839	1.0
ENSMUSG00000042353	1.0
ENSMUSG00000031715	1.0
ENSMUSG00000031714	0.48854961832061067
ENSMUSG00000038250	1.0
ENSMUSG00000037940	0.9646017699115046
ENSMUSG00000031712	0.05652173913043478
ENSMUSG00000031711	1.0
ENSMUSG00000047747	1.0
ENSMUSG00000031709	1.0
ENSMUSG00000031710	1.0
ENSMUSG00000035151	0.9666666666666667
ENSMUSG00000035057	1.0
ENSMUSG00000002190	1.0
ENSMUSG00000063253	0.32
ENSMUSG00000047286	1.0
ENSMUSG00000033938	1.0
ENSMUSG00000031708	0.40883606189728644
ENSMUSG00000005483	0.75
ENSMUSG00000019433	0.3333333333333333
ENSMUSG00000057672	1.0
ENSMUSG00000019464	1.0
ENSMUSG00000005481	1.0
ENSMUSG00000002885	0.7105263157894738
ENSMUSG00000013033	0.6680034228358659
ENSMUSG00000005470	1.0
ENSMUSG00000005469	0.9722735674676525
ENSMUSG00000121579	1.0
ENSMUSG00000079003	1.0
ENSMUSG00000046408	1.0
ENSMUSG00000074217	1.0
ENSMUSG00000047986	1.0
ENSMUSG00000005465	1.0
ENSMUSG00000045232	1.0
ENSMUSG00000074215	1.0
ENSMUSG00000031706	1.0
ENSMUSG00000037103	1.0
ENSMUSG00000012889	1.0
ENSMUSG00000036686	0.47368421052631576
ENSMUSG00000008129	0.1729957805907173
ENSMUSG00000056155	0.2230769230769231
ENSMUSG00000035671	1.0
ENSMUSG00000019362	1.0
ENSMUSG00000004996	0.0
ENSMUSG00000004994	0.3333333333333333
ENSMUSG00000034656	0.41223241590214077
ENSMUSG00000053560	1.0
ENSMUSG00000001910	0.37846153846153846
ENSMUSG00000001909	0.7107261917036121
ENSMUSG00000034041	0.3333333333333333
ENSMUSG00000001911	0.9979865771812081
ENSMUSG00000053226	1.0
ENSMUSG00000033751	1.0
ENSMUSG00000003813	0.7678571428571429
ENSMUSG00000003814	1.0
ENSMUSG00000003808	1.0
ENSMUSG00000003824	1.0
ENSMUSG00000003809	0.3333333333333333
ENSMUSG00000054191	1.0
ENSMUSG00000003812	0.2792207792207792
ENSMUSG00000053693	0.3870967741935484
ENSMUSG00000048617	1.0
ENSMUSG00000052926	0.4
ENSMUSG00000111184	1.0
ENSMUSG00000005161	1.0
ENSMUSG00000052837	1.0
ENSMUSG00000052566	0.6486486486486487
ENSMUSG00000052819	1.0
ENSMUSG00000052456	1.0
ENSMUSG00000041203	1.0
ENSMUSG00000031691	0.3333333333333333
ENSMUSG00000008167	1.0
ENSMUSG00000095845	1.0
ENSMUSG00000060038	1.0
ENSMUSG00000005150	0.3333333333333333
ENSMUSG00000059355	0.0
ENSMUSG00000005142	1.0
ENSMUSG00000074194	1.0
ENSMUSG00000062687	1.0
ENSMUSG00000051952	1.0
ENSMUSG00000031696	1.0
ENSMUSG00000031697	0.4621212121212121
ENSMUSG00000031698	0.2417840375586854
ENSMUSG00000036934	1.0
ENSMUSG00000031700	1.0
ENSMUSG00000031701	1.0
ENSMUSG00000036902	1.0
ENSMUSG00000031703	1.0
ENSMUSG00000036879	0.25925925925925924
ENSMUSG00000036872	0.7254901960784313
ENSMUSG00000047866	0.8666666666666667
ENSMUSG00000036840	1.0
ENSMUSG00000031652	1.0
ENSMUSG00000031654	1.0
ENSMUSG00000069971	1.0
ENSMUSG00000045333	0.4
ENSMUSG00000036810	0.8082191780821918
ENSMUSG00000031657	0.0
ENSMUSG00000036779	0.2937683565317329
ENSMUSG00000031659	1.0
ENSMUSG00000031660	1.0
ENSMUSG00000031661	1.0
ENSMUSG00000031662	1.0
ENSMUSG00000055994	1.0
ENSMUSG00000036712	0.8742985409652076
ENSMUSG00000031665	1.0
ENSMUSG00000043668	0.3333333333333333
ENSMUSG00000110332	1.0
ENSMUSG00000056608	0.31153846153846154
ENSMUSG00000031666	0.9935275080906149
ENSMUSG00000031667	0.2783505154639175
ENSMUSG00000033282	0.17222222222222225
ENSMUSG00000055932	0.5391857682039952
ENSMUSG00000031734	1.0
ENSMUSG00000031737	1.0
ENSMUSG00000031738	1.0
ENSMUSG00000031740	0.0
ENSMUSG00000033192	0.26881720430107525
ENSMUSG00000078144	1.0
ENSMUSG00000055368	1.0
ENSMUSG00000071047	1.0
ENSMUSG00000078964	1.0
ENSMUSG00000057400	0.012269938650306749
ENSMUSG00000056973	1.0
ENSMUSG00000061959	1.0
ENSMUSG00000031725	1.0
ENSMUSG00000057074	1.0
ENSMUSG00000074156	1.0
ENSMUSG00000058019	0.5
ENSMUSG00000031748	0.5023889413880785
ENSMUSG00000031751	0.0
ENSMUSG00000031754	0.573820936929344
ENSMUSG00000033009	0.9202046280359534
ENSMUSG00000031755	1.0
ENSMUSG00000031757	1.0
ENSMUSG00000031760	1.0
ENSMUSG00000031762	1.0
ENSMUSG00000031765	1.0
ENSMUSG00000032939	0.3275862068965517
ENSMUSG00000031766	0.4804597701149425
ENSMUSG00000031770	0.34136546184738953
ENSMUSG00000074151	1.0
ENSMUSG00000034361	1.0
ENSMUSG00000031774	1.0
ENSMUSG00000050079	0.31746031746031744
ENSMUSG00000031776	0.3333333333333333
ENSMUSG00000031775	0.0
ENSMUSG00000031779	1.0
ENSMUSG00000031778	0.023751023751023753
ENSMUSG00000031780	1.0
ENSMUSG00000031781	0.3333333333333333
ENSMUSG00000031782	0.3333333333333333
ENSMUSG00000031783	0.23671497584541065
ENSMUSG00000040631	0.3333333333333333
ENSMUSG00000063605	0.0
ENSMUSG00000061577	0.3968253968253968
ENSMUSG00000031785	0.8181818181818182
ENSMUSG00000060470	1.0
ENSMUSG00000031786	1.0
ENSMUSG00000031787	1.0
ENSMUSG00000031788	0.4350694444444445
ENSMUSG00000031789	0.5692307692307692
ENSMUSG00000090206	0.7142857142857143
ENSMUSG00000046556	1.0
ENSMUSG00000031792	0.0
ENSMUSG00000031790	1.0
ENSMUSG00000031796	0.050724637681159424
ENSMUSG00000046707	0.4625328857842692
ENSMUSG00000036598	1.0
ENSMUSG00000048400	1.0
ENSMUSG00000031669	1.0
ENSMUSG00000036564	0.4666666666666667
ENSMUSG00000031671	0.0
ENSMUSG00000036550	0.35439560439560436
ENSMUSG00000061104	1.0
ENSMUSG00000036534	0.02631578947368421
ENSMUSG00000031672	1.0
ENSMUSG00000036510	0.6643678160919539
ENSMUSG00000031673	1.0
ENSMUSG00000031871	0.0
ENSMUSG00000031872	0.5
ENSMUSG00000035824	1.0
ENSMUSG00000054400	0.3111111111111111
ENSMUSG00000074127	1.0
ENSMUSG00000110430	1.0
ENSMUSG00000035785	0.07407407407407407
ENSMUSG00000031875	0.5135135135135136
ENSMUSG00000096188	1.0
ENSMUSG00000035770	0.6756756756756757
ENSMUSG00000052616	1.0
ENSMUSG00000031878	0.9230769230769231
ENSMUSG00000031883	1.0
ENSMUSG00000048371	1.0
ENSMUSG00000031881	0.31188014445727685
ENSMUSG00000031880	0.0
ENSMUSG00000031879	0.0
ENSMUSG00000055730	0.0091324200913242
ENSMUSG00000050097	1.0
ENSMUSG00000061825	1.0
ENSMUSG00000031886	1.0
ENSMUSG00000062826	1.0
ENSMUSG00000031877	1.0
ENSMUSG00000091813	1.0
ENSMUSG00000069922	0.2631578947368421
ENSMUSG00000062181	0.9473684210526315
ENSMUSG00000060560	1.0
ENSMUSG00000031885	0.5
ENSMUSG00000031889	0.0
ENSMUSG00000069920	0.0
ENSMUSG00000031887	1.0
ENSMUSG00000033313	1.0
ENSMUSG00000033249	0.6478648093171957
ENSMUSG00000014776	1.0
ENSMUSG00000014837	1.0
ENSMUSG00000043251	1.0
ENSMUSG00000014859	1.0
ENSMUSG00000014791	1.0
ENSMUSG00000041679	0.3
ENSMUSG00000014856	0.0
ENSMUSG00000014778	1.0
ENSMUSG00000014786	1.0
ENSMUSG00000014782	0.1923076923076923
ENSMUSG00000051648	0.29333333333333333
ENSMUSG00000054320	0.5
ENSMUSG00000014846	1.0
ENSMUSG00000039199	1.0
ENSMUSG00000031891	1.0
ENSMUSG00000013160	1.0
ENSMUSG00000005705	1.0
ENSMUSG00000038604	1.0
ENSMUSG00000005698	1.0
ENSMUSG00000050357	1.0
ENSMUSG00000038000	1.0
ENSMUSG00000005699	0.5870967741935484
ENSMUSG00000013155	1.0
ENSMUSG00000013158	1.0
ENSMUSG00000013150	0.42105263157894735
ENSMUSG00000037415	1.0
ENSMUSG00000031893	1.0
ENSMUSG00000036672	1.0
ENSMUSG00000036442	1.0
ENSMUSG00000008450	1.0
ENSMUSG00000036270	0.7927927927927927
ENSMUSG00000044287	1.0
ENSMUSG00000048310	1.0
ENSMUSG00000031896	1.0
ENSMUSG00000031897	1.0
ENSMUSG00000035237	1.0
ENSMUSG00000017765	0.3333333333333333
ENSMUSG00000031898	1.0
ENSMUSG00000053687	1.0
ENSMUSG00000031901	1.0
ENSMUSG00000115768	1.0
ENSMUSG00000045538	1.0
ENSMUSG00000031902	1.0
ENSMUSG00000084128	1.0
ENSMUSG00000031903	0.0
ENSMUSG00000031904	0.2101449275362319
ENSMUSG00000033106	1.0
ENSMUSG00000060098	0.5
ENSMUSG00000031906	1.0
ENSMUSG00000031907	0.18823529411764706
ENSMUSG00000061048	1.0
ENSMUSG00000000303	1.0
ENSMUSG00000041949	0.29508196721311475
ENSMUSG00000031910	0.8962264150943396
ENSMUSG00000046691	1.0
ENSMUSG00000117748	1.0
ENSMUSG00000041438	0.0
ENSMUSG00000041308	0.8333333333333334
ENSMUSG00000031913	1.0
ENSMUSG00000031916	1.0
ENSMUSG00000078931	1.0
ENSMUSG00000031917	0.6052631578947368
ENSMUSG00000031919	1.0
ENSMUSG00000031921	0.48765432098765427
ENSMUSG00000031924	1.0
ENSMUSG00000003847	0.6133333333333333
ENSMUSG00000003849	1.0
ENSMUSG00000003848	1.0
ENSMUSG00000031930	0.2367825411303672
ENSMUSG00000039067	1.0
ENSMUSG00000038872	0.0
ENSMUSG00000031727	1.0
ENSMUSG00000037993	1.0
ENSMUSG00000031723	1.0
ENSMUSG00000031722	1.0
ENSMUSG00000031730	0.25925925925925924
ENSMUSG00000048827	0.5358784473953013
ENSMUSG00000031729	1.0
ENSMUSG00000031728	0.9844961240310077
ENSMUSG00000069895	0.0
ENSMUSG00000031731	0.3333333333333333
ENSMUSG00000031732	1.0
ENSMUSG00000001672	0.9444444444444444
ENSMUSG00000001670	0.47126436781609193
ENSMUSG00000035930	1.0
ENSMUSG00000044676	1.0
ENSMUSG00000095941	1.0
ENSMUSG00000003657	0.15151515151515152
ENSMUSG00000046441	0.0
ENSMUSG00000059854	1.0
ENSMUSG00000010936	1.0
ENSMUSG00000033763	0.43283582089552236
ENSMUSG00000031750	1.0
ENSMUSG00000033732	1.0
ENSMUSG00000031753	0.4
ENSMUSG00000033703	1.0
ENSMUSG00000031749	1.0
ENSMUSG00000015023	1.0
ENSMUSG00000033658	1.0
ENSMUSG00000031960	0.0
ENSMUSG00000109941	1.0
ENSMUSG00000033633	0.3333333333333333
ENSMUSG00000033624	0.0
ENSMUSG00000003316	0.41904761904761906
ENSMUSG00000033596	1.0
ENSMUSG00000012519	0.411764705882353
ENSMUSG00000033579	1.0
ENSMUSG00000031959	1.0
ENSMUSG00000033545	0.46181818181818185
ENSMUSG00000031958	1.0
ENSMUSG00000055835	1.0
ENSMUSG00000031957	1.0
ENSMUSG00000031955	1.0
ENSMUSG00000031954	1.0
ENSMUSG00000031953	1.0
ENSMUSG00000031952	1.0
ENSMUSG00000031951	1.0
ENSMUSG00000031950	1.0
ENSMUSG00000031949	1.0
ENSMUSG00000031948	0.3333333333333333
ENSMUSG00000033430	1.0
ENSMUSG00000031772	1.0
ENSMUSG00000078908	1.0
ENSMUSG00000033409	1.0
ENSMUSG00000053399	1.0
ENSMUSG00000031767	0.97501353997417
ENSMUSG00000046844	0.0
ENSMUSG00000008874	1.0
ENSMUSG00000004637	0.24457819534155412
ENSMUSG00000055435	1.0
ENSMUSG00000034467	1.0
ENSMUSG00000031758	1.0
ENSMUSG00000014633	1.0
ENSMUSG00000031756	0.6349206349206349
ENSMUSG00000047388	1.0
ENSMUSG00000031847	1.0
ENSMUSG00000034424	1.0
ENSMUSG00000034416	1.0
ENSMUSG00000031845	0.7941176470588235
ENSMUSG00000052557	1.0
ENSMUSG00000034390	1.0
ENSMUSG00000034330	1.0
ENSMUSG00000034308	0.9
ENSMUSG00000031844	1.0
ENSMUSG00000031843	1.0
ENSMUSG00000031841	1.0
ENSMUSG00000031839	1.0
ENSMUSG00000074064	1.0
ENSMUSG00000074063	0.5
ENSMUSG00000031837	1.0
ENSMUSG00000034224	1.0
ENSMUSG00000031835	1.0
ENSMUSG00000034189	0.3333333333333333
ENSMUSG00000031831	1.0
ENSMUSG00000031832	1.0
ENSMUSG00000024266	1.0
ENSMUSG00000045246	1.0
ENSMUSG00000023336	0.0
ENSMUSG00000034112	0.0
ENSMUSG00000034105	0.0
ENSMUSG00000031827	1.0
ENSMUSG00000031828	1.0
ENSMUSG00000031826	0.18627450980392157
ENSMUSG00000031825	1.0
ENSMUSG00000031823	1.0
ENSMUSG00000031824	0.4
ENSMUSG00000042269	0.0
ENSMUSG00000031822	0.5
ENSMUSG00000031821	1.0
ENSMUSG00000043687	1.0
ENSMUSG00000031819	0.4
ENSMUSG00000031818	1.0
ENSMUSG00000041515	0.5138824914274016
ENSMUSG00000042812	1.0
ENSMUSG00000031816	0.4
ENSMUSG00000046714	1.0
ENSMUSG00000097084	1.0
ENSMUSG00000031809	1.0
ENSMUSG00000052934	0.0
ENSMUSG00000031812	0.11336176261549395
ENSMUSG00000061410	0.0
ENSMUSG00000025318	1.0
ENSMUSG00000040263	1.0
ENSMUSG00000040010	1.0
ENSMUSG00000025317	1.0
ENSMUSG00000025316	0.3836964915225785
ENSMUSG00000043903	1.0
ENSMUSG00000049577	1.0
ENSMUSG00000039079	1.0
ENSMUSG00000017478	0.3382786704820603
ENSMUSG00000046108	1.0
ENSMUSG00000006519	0.054878048780487805
ENSMUSG00000006517	1.0
ENSMUSG00000006587	1.0
ENSMUSG00000014470	1.0
ENSMUSG00000049482	0.3654545454545454
ENSMUSG00000014444	1.0
ENSMUSG00000006585	1.0
ENSMUSG00000006589	0.0
ENSMUSG00000015027	0.3958333333333333
ENSMUSG00000015013	1.0
ENSMUSG00000069867	1.0
ENSMUSG00000006362	0.7288732394366196
ENSMUSG00000015016	1.0
ENSMUSG00000031962	1.0
ENSMUSG00000035569	0.3333333333333333
ENSMUSG00000000738	0.2716632014984131
ENSMUSG00000000740	1.0
ENSMUSG00000034796	1.0
ENSMUSG00000000739	0.9230769230769231
ENSMUSG00000019278	0.3333333333333333
ENSMUSG00000000743	1.0
ENSMUSG00000048478	1.0
ENSMUSG00000033862	0.9153846153846154
ENSMUSG00000033594	0.0
ENSMUSG00000001062	1.0
ENSMUSG00000001065	0.22807017543859648
ENSMUSG00000032815	0.23942734902089846
ENSMUSG00000010154	1.0
ENSMUSG00000001472	0.660952380952381
ENSMUSG00000074037	1.0
ENSMUSG00000062380	0.39823008849557523
ENSMUSG00000001482	0.34640522875816987
ENSMUSG00000031967	1.0
ENSMUSG00000031970	0.3333333333333333
ENSMUSG00000040220	0.8
ENSMUSG00000039960	1.0
ENSMUSG00000019478	1.0
ENSMUSG00000031971	1.0
ENSMUSG00000031972	0.0
ENSMUSG00000039509	1.0
ENSMUSG00000031974	1.0
ENSMUSG00000038697	0.0
ENSMUSG00000031976	1.0
ENSMUSG00000089704	1.0
ENSMUSG00000050751	0.982905982905983
ENSMUSG00000031979	1.0
ENSMUSG00000031980	1.0
ENSMUSG00000031981	0.0
ENSMUSG00000031983	1.0
ENSMUSG00000037300	0.4666666666666667
ENSMUSG00000031982	0.0
ENSMUSG00000043068	1.0
ENSMUSG00000036913	1.0
ENSMUSG00000031984	1.0
ENSMUSG00000031985	0.9682539682539683
ENSMUSG00000074030	1.0
ENSMUSG00000031986	1.0
ENSMUSG00000031987	1.0
ENSMUSG00000056820	0.7019230769230769
ENSMUSG00000043051	0.5
ENSMUSG00000001995	1.0
ENSMUSG00000050930	1.0
ENSMUSG00000031851	0.44871794871794873
ENSMUSG00000060212	0.0
ENSMUSG00000031853	1.0
