Gene	Type	Number of isoform	Jaccard Index	Dice coefficient	Overlap coefficient	Redundance metric	Stdev number GO term	BP similarity	CC similarity	MF similarity
ENSMUSG00000068329	Expected	5	0.056153801941108215	0.10388136544169699	0.3924603174603175	0.04326923076923077	33.12763197090912	0.0887	0.6613	0.10099999999999998
ENSMUSG00000068328	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000009145	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000068327	Expected	2	0.014553014553014554	0.028688524590163935	0.5833333333333334	0.014553014553014554	232.0	0.186	0.674	0.0
ENSMUSG00000069678	Expected	3	0.10675884436478471	0.1911542473453461	0.41562499999999997	0.1062992125984252	82.0893821798329	0.5563333333333333	0.6806666666666666	0.63
ENSMUSG00000034968	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030037	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030036	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030034	Expected	2	0.2413793103448276	0.3888888888888889	0.5526315789473685	0.2413793103448276	32.0	0.647	0.754	0.473
ENSMUSG00000034930	Expected	2	0.13043478260869565	0.23076923076923078	0.3333333333333333	0.13043478260869565	16.0	0.344	0.782	0.0
ENSMUSG00000030032	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000031865	Expected	5	0.11948924991810987	0.19851757051263935	0.4400269003818119	0.09787735849056604	45.67274898667694	0.256	0.4918	0.5803
ENSMUSG00000068323	Expected	3	0.09011396011396011	0.1611166280481077	0.5555555555555555	0.07692307692307693	21.275964529643932	0.16033333333333333	0.8143333333333334	0.0
ENSMUSG00000005667	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000043131	Expected	2	0.0	0.0	0.0	0.0	2.5	0.219	0.0	0.0
ENSMUSG00000045160	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000034832	Expected	2	0.10358565737051793	0.18772563176895307	0.22413793103448276	0.10358565737051793	22.5	0.596	0.562	0.407
ENSMUSG00000014554	Expected	2	0.023809523809523808	0.046511627906976744	0.125	0.023809523809523808	13.5	0.149	0.808	0.0
ENSMUSG00000059430	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000006906	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000014542	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000034783	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000034777	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000006269	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000014747	Expected	2	0.08045977011494253	0.14893617021276595	0.35	0.08045977011494253	54.0	0.461	0.74	0.679
ENSMUSG00000014748	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000034744	Expected	3	0.17493663424697906	0.28957610366791126	0.36517869559171184	0.1711229946524064	23.612614331233114	0.4613333333333333	0.8719999999999999	0.2796666666666667
ENSMUSG00000045896	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030016	Expected	7	0.05615594786250312	0.1016442411966859	0.39463657466940316	0.048039215686274506	69.34356936475723	0.1498095238095238	0.522952380952381	0.256952380952381
ENSMUSG00000033788	Expected	12	0.10246374945305213	0.17703358731010546	0.3202017213918706	0.06838656838656838	48.23178988546409	0.24415151515151512	0.6497878787878787	0.3039696969696969
ENSMUSG00000063415	Expected	3	0.09783060824334626	0.1722234359773875	0.5512566137566137	0.11052631578947368	74.52963616352	0.317	0.7833333333333332	0.23466666666666666
ENSMUSG00000033769	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000033735	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000033726	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000033720	Expected	3	0.07384643779992617	0.13740913178933978	0.2251270878721859	0.06164383561643835	24.225789747475496	0.35366666666666663	0.7396666666666666	0.26733333333333337
ENSMUSG00000051343	Expected	2	0.046153846153846156	0.08823529411764706	0.13043478260869565	0.046153846153846156	11.0	0.424	0.607	0.0
ENSMUSG00000068302	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000033706	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030008	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030007	Expected	2	0.06896551724137931	0.12903225806451613	0.26666666666666666	0.06896551724137931	32.0	0.346	0.623	0.0
ENSMUSG00000071341	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000063810	Expected	2	0.1527777777777778	0.26506024096385544	0.4583333333333333	0.1527777777777778	17.5	0.704	0.733	0.457
ENSMUSG00000089694	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000051262	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079495	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079494	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000054226	Expected	5	0.05833237127310018	0.10803410138153773	0.1875607001693958	0.04906542056074766	36.64096068609555	0.44919999999999993	0.3872999999999999	0.1964
ENSMUSG00000030002	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030001	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030000	Expected	3	0.03971050326015534	0.07622751124437781	0.16020025031289112	0.029411764705882353	33.436506994600975	0.27666666666666667	0.19066666666666665	0.5243333333333333
ENSMUSG00000029999	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000057497	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000057278	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000029998	Expected	3	0.07604909955827387	0.14041910805209426	0.1602914389799636	0.05759162303664921	14.854853303438128	0.377	0.6636666666666666	0.36133333333333334
ENSMUSG00000071337	Expected	5	0.07998082793416973	0.13803881342615137	0.24750398943947327	0.04261363636363636	64.34096673193527	0.23450000000000001	0.709	0.21989999999999998
ENSMUSG00000046679	Expected	2	0.02247191011235955	0.04395604395604396	1.0	0.02247191011235955	43.5	0.0	0.585	0.0
ENSMUSG00000051695	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000033508	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000001156	Expected	2	0.03508771929824561	0.06779661016949153	0.07142857142857142	0.03508771929824561	1.5	0.338	0.648	0.206
ENSMUSG00000001158	Expected	2	0.09593023255813954	0.17506631299734748	0.36666666666666664	0.09593023255813954	98.5	0.557	0.743	0.458
ENSMUSG00000001157	Expected	2	0.12195121951219512	0.21739130434782608	0.5555555555555556	0.12195121951219512	28.0	0.678	0.0	0.0
ENSMUSG00000029994	Expected	4	0.07417872899864425	0.13286981170991205	0.6307909604519774	0.061068702290076333	24.873429598670143	0.23216666666666666	0.7076666666666668	0.2568333333333333
ENSMUSG00000057230	Expected	2	0.1796875	0.304635761589404	0.3382352941176471	0.1796875	7.5	0.651	0.871	0.184
ENSMUSG00000029993	Expected	2	0.07142857142857142	0.13333333333333333	0.1368421052631579	0.07142857142857142	2.5	0.439	0.841	0.306
ENSMUSG00000029992	Expected	2	0.06463878326996197	0.12142857142857143	0.4594594594594595	0.06463878326996197	103.0	0.328	0.635	0.619
ENSMUSG00000033420	Expected	3	0.11109973260510896	0.1944194419441944	0.28269648959304133	0.10465116279069768	29.94810326028827	0.5456666666666666	0.2743333333333333	0.4763333333333333
ENSMUSG00000030050	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030049	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030046	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030047	Expected	3	0.01790633608815427	0.03398692810457516	0.053497942386831275	0.026	67.93297350248176	0.2333333333333333	0.23266666666666666	0.26133333333333336
ENSMUSG00000049409	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030051	Expected	2	0.07547169811320754	0.14035087719298245	0.5217391304347826	0.07547169811320754	62.5	0.0	0.931	0.185
ENSMUSG00000068263	Expected	2	0.08333333333333333	0.15384615384615385	0.26666666666666666	0.08333333333333333	11.0	0.0	0.97	0.187
ENSMUSG00000030054	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030055	Expected	2	0.0473186119873817	0.09036144578313253	0.8333333333333334	0.0473186119873817	148.0	0.0	0.722	0.878
ENSMUSG00000030056	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030057	Expected	4	0.04290473705561177	0.08162881234423378	0.1676356706272941	0.04106280193236715	51.232314021523564	0.2215	0.6131666666666666	0.36833333333333335
ENSMUSG00000030058	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030060	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000079477	Expected	2	0.09818181818181818	0.17880794701986755	0.226890756302521	0.09818181818181818	32.0	0.55	0.667	0.574
ENSMUSG00000030062	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000015053	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000048206	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000033216	Expected	4	0.07871685861901635	0.14129296271883515	0.23485849056603772	0.07189542483660132	29.60152023123137	0.13866666666666666	0.7054999999999999	0.29333333333333333
ENSMUSG00000030079	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030082	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000033174	Expected	5	0.07771569600459076	0.14209879450891658	0.2924310595065312	0.06982758620689655	39.876810303734175	0.2721	0.7030000000000001	0.32849999999999996
ENSMUSG00000030083	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000033152	Expected	2	0.12359550561797752	0.22	0.7096774193548387	0.12359550561797752	69.0	0.615	0.626	0.594
ENSMUSG00000002870	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000002871	Expected	3	0.033320426776802615	0.06279827604330916	0.558252427184466	0.042735042735042736	61.39670639012777	0.18300000000000002	0.616	0.14233333333333334
ENSMUSG00000030084	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030086	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000000811	Expected	2	0.03164556962025317	0.06134969325153374	0.22727272727272727	0.03164556962025317	59.5	0.21	0.649	0.0
ENSMUSG00000096051	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000094586	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000068232	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000068231	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000068234	Expected	2	0.010638297872340425	0.021052631578947368	0.0625	0.010638297872340425	31.5	0.229	0.0	0.186
ENSMUSG00000044248	Expected	2	0.06020066889632107	0.11356466876971609	0.14754098360655737	0.06020066889632107	36.5	0.512	0.561	0.481
ENSMUSG00000061653	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000060724	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000057592	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000095932	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000094553	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000062818	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000060816	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000062546	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000057697	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000047203	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000056643	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000034456	Expected	2	0.05339805825242718	0.10138248847926268	0.3333333333333333	0.05339805825242718	75.5	0.528	0.521	0.436
ENSMUSG00000034430	Expected	3	0.06559236016519297	0.12293817731169976	0.38164251207729466	0.05555555555555555	29.017236257093817	0.04833333333333333	0.27566666666666667	0.5950000000000001
ENSMUSG00000048794	Expected	2	0.10897435897435898	0.19653179190751446	0.3269230769230769	0.10897435897435898	34.5	0.605	0.646	0.0
ENSMUSG00000030087	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030088	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030089	Expected	2	0.18867924528301888	0.31746031746031744	0.46511627906976744	0.18867924528301888	20.0	0.34	0.865	0.656
ENSMUSG00000034312	Expected	4	0.06501833194344109	0.1148702590599507	0.23952380952380956	0.05057471264367816	39.820691857374854	0.126	0.39116666666666666	0.25699999999999995
ENSMUSG00000030091	Expected	3	0.09180911680911681	0.16435033664559376	0.24855893460544623	0.0659090909090909	34.88074922742725	0.3633333333333333	0.7416666666666667	0.323
ENSMUSG00000034245	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000064080	Expected	2	0.008620689655172414	0.017094017094017096	0.2	0.008620689655172414	53.5	0.0	0.0	0.464
ENSMUSG00000034203	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030095	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030094	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000034192	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030096	Expected	4	0.09606252939242442	0.17404969133282192	0.3182788450735872	0.08982683982683982	54.04801106423806	0.5028333333333334	0.6943333333333334	0.44283333333333336
ENSMUSG00000030098	Expected	2	0.04	0.07692307692307693	0.1276595744680851	0.04	31.0	0.273	0.659	0.0
ENSMUSG00000034083	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000034063	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000034037	Expected	2	0.13793103448275862	0.24242424242424243	0.3333333333333333	0.13793103448275862	22.5	0.574	0.798	0.429
ENSMUSG00000005893	Expected	2	0.10606060606060606	0.1917808219178082	0.25925925925925924	0.10606060606060606	9.5	0.355	0.687	0.634
ENSMUSG00000014551	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000014550	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000005892	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030020	Expected	2	0.05333333333333334	0.10126582278481013	0.3333333333333333	0.05333333333333334	27.5	0.0	0.787	0.0
ENSMUSG00000030022	Expected	2	0.05917159763313609	0.11173184357541899	0.17857142857142858	0.05917159763313609	33.5	0.397	0.806	0.406
ENSMUSG00000045095	Expected	8	0.07347762130555345	0.13029607612477112	0.3275428287256932	0.05846662989520133	43.33283252915738	0.15128571428571427	0.5455	0.2233214285714286
ENSMUSG00000045100	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030029	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030031	Expected	2	0.045454545454545456	0.08695652173913043	1.0	0.045454545454545456	21.0	0.0	0.738	0.0
ENSMUSG00000061838	Expected	2	0.2597402597402597	0.41237113402061853	0.5405405405405406	0.2597402597402597	11.5	0.704	0.899	0.441
ENSMUSG00000059187	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000072878	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000035245	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030059	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030061	Expected	2	0.15613382899628253	0.27009646302250806	0.8076923076923077	0.15613382899628253	103.5	0.373	0.908	0.619
ENSMUSG00000044086	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030064	Expected	4	0.042504450083320704	0.08067415478664768	0.43300653594771243	0.03571428571428571	61.31221330208199	0.050333333333333334	0.7031666666666667	0.08016666666666666
ENSMUSG00000035158	Expected	6	0.07023740645513919	0.1270814080463483	0.3296907556907557	0.06301369863013698	78.83949940649462	0.2878666666666667	0.47713333333333335	0.2904666666666666
ENSMUSG00000090667	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030067	Expected	12	0.0885929285643818	0.15780509622843936	0.34303888442475383	0.051191526919682255	122.910847319872	0.40815151515151515	0.4849242424242426	0.3604848484848485
ENSMUSG00000093661	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000072875	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000035378	Expected	3	0.08483835005574136	0.14946058439197438	0.4116666666666666	0.10294117647058823	78.69349824900827	0.5626666666666666	0.248	0.3076666666666667
ENSMUSG00000030074	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000052144	Expected	4	0.09586971598723525	0.17187769322972277	0.42122900516795875	0.08307372793354102	68.25091574477224	0.2885	0.722	0.3601666666666667
ENSMUSG00000035357	Expected	2	0.025540275049115914	0.04980842911877394	0.22807017543859648	0.025540275049115914	204.0	0.212	0.676	0.343
ENSMUSG00000030075	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030077	Expected	4	0.11824466833956233	0.20071579937607242	0.48850574712643674	0.06623931623931624	140.50689484861587	0.3621666666666667	0.7431666666666666	0.593
ENSMUSG00000030092	Expected	2	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
ENSMUSG00000064293	Expected	3	0.09843342484970247	0.16590183629399935	0.3701496026180458	0.12232415902140673	97.10589866509426	0.447	0.6046666666666667	0.38466666666666666
ENSMUSG00000005364	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000013736	Expected	2	0.0055248618784530384	0.01098901098901099	0.5	0.0055248618784530384	89.0	0.0	0.548	0.0
ENSMUSG00000005362	Expected	2	0.00558659217877095	0.011111111111111112	0.5	0.00558659217877095	88.0	0.0	0.452	0.0
ENSMUSG00000034648	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000034639	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030102	Expected	5	0.04390954550640454	0.08053264565445131	0.1582367149758454	0.03835978835978836	30.994193004496825	0.2218	0.3862	0.07769999999999999
ENSMUSG00000030103	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030105	Expected	2	0.036036036036036036	0.06956521739130435	0.13793103448275862	0.036036036036036036	28.5	0.386	0.0	0.58
ENSMUSG00000030104	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000056755	Expected	2	0.29069767441860467	0.45045045045045046	0.45454545454545453	0.29069767441860467	0.5	0.778	0.805	0.627
ENSMUSG00000057604	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000034387	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000062694	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000049112	Expected	2	0.1623931623931624	0.27941176470588236	0.6129032258064516	0.1623931623931624	37.0	0.571	0.845	0.649
ENSMUSG00000030254	Expected	5	0.06764965840980504	0.1237791078424358	0.18810098176718093	0.06085526315789474	18.214280112043955	0.25020000000000003	0.4224	0.359
ENSMUSG00000030257	Expected	2	0.058823529411764705	0.1111111111111111	0.5	0.058823529411764705	21.0	0.0	0.677	0.235
ENSMUSG00000030264	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000034269	Expected	2	0.05508474576271186	0.10441767068273092	0.2826086956521739	0.05508474576271186	78.5	0.291	0.66	0.48
ENSMUSG00000042873	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030269	Expected	5	0.08823945351911651	0.1562875341125895	0.415469484519371	0.05823529411764706	85.3261976183165	0.488	0.3919	0.22269999999999998
ENSMUSG00000030270	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000001632	Expected	7	0.046242233403253744	0.0858704690423445	0.20569848717556086	0.039834289356277884	102.77417288523853	0.35371428571428565	0.33252380952380955	0.344952380952381
ENSMUSG00000030271	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030272	Expected	2	0.05	0.09523809523809523	0.14285714285714285	0.05	3.5	0.0	0.592	0.0
ENSMUSG00000048930	Expected	3	0.0791200284049569	0.1447050936783089	0.3387096774193548	0.0851528384279476	66.89461031270672	0.46466666666666673	0.6846666666666668	0.22166666666666668
ENSMUSG00000079426	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030276	Expected	3	0.07085905349794239	0.13082855951841355	0.21684754521963825	0.06426332288401254	53.85783756025363	0.445	0.22433333333333336	0.4629999999999999
ENSMUSG00000051169	Expected	5	0.10940966906231595	0.19481750064754852	0.25193063881982714	0.08213429256594725	37.07505900197598	0.5439	0.6894	0.5147999999999999
ENSMUSG00000051256	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000043088	Expected	4	0.11653968724151449	0.20117445829843508	0.28276276276276274	0.10416666666666667	13.083864108129525	0.375	0.7018333333333334	0.27416666666666667
ENSMUSG00000030281	Expected	2	0.14220183486238533	0.24899598393574296	0.2980769230769231	0.14220183486238533	20.5	0.614	0.596	0.599
ENSMUSG00000030284	Expected	3	0.03842305247927738	0.07347226416993859	0.5303030303030303	0.030120481927710843	20.98147330914162	0.09499999999999999	0.7383333333333334	0.105
ENSMUSG00000045009	Expected	2	0.216	0.35526315789473684	0.39705882352941174	0.216	8.0	0.586	0.952	0.596
ENSMUSG00000030286	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000034023	Expected	3	0.04669014309077905	0.08824800086936009	0.5645161290322581	0.041237113402061855	28.717010057919794	0.145	0.7093333333333334	0.0
ENSMUSG00000033940	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000060477	Expected	3	0.01761786600496278	0.03389564288631294	0.051452784503631964	0.02197802197802198	30.771559740918057	0.18933333333333335	0.14566666666666667	0.4066666666666667
ENSMUSG00000056952	Expected	3	0.04938062689963125	0.0902897792338786	0.17294105240957505	0.060126582278481014	76.60722333218106	0.351	0.267	0.4066666666666667
ENSMUSG00000064177	Expected	3	0.06971078777449015	0.12824168803258554	0.4111242486944527	0.06140350877192982	208.46582453726077	0.484	0.649	0.33499999999999996
ENSMUSG00000030298	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030302	Expected	3	0.052817896059092574	0.10004185582278889	0.35539979231568014	0.04782608695652174	52.00640986134946	0.33433333333333337	0.6996666666666668	0.49133333333333334
ENSMUSG00000030307	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030310	Expected	3	0.08281663061763998	0.14720720720720723	0.8070175438596491	0.09473684210526316	57.97317387282577	0.21166666666666667	0.6646666666666666	0.629
ENSMUSG00000053004	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030314	Expected	4	0.07542921443665532	0.1324547957377127	0.2764349376114082	0.06398809523809525	106.47652323399745	0.4546666666666666	0.6883333333333334	0.3165
ENSMUSG00000030315	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030316	Expected	2	0.009615384615384616	0.01904761904761905	0.2	0.009615384615384616	47.5	0.0	0.0	0.528
ENSMUSG00000009394	Expected	2	0.02702702702702703	0.05263157894736842	0.14285714285714285	0.02702702702702703	12.0	0.0	0.768	0.184
ENSMUSG00000000440	Expected	4	0.049491631892923806	0.09180222700470962	0.2783849843202361	0.04512372634643377	94.88677463166297	0.24483333333333335	0.3626666666666667	0.5489999999999999
ENSMUSG00000042389	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000000439	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000000441	Expected	2	0.019230769230769232	0.03773584905660377	0.045454545454545456	0.019230769230769232	13.5	0.254	0.779	0.398
ENSMUSG00000059900	Expected	3	0.11916606757728254	0.20414462081128748	0.48202959830866804	0.13008130081300814	37.249906785863985	0.227	0.22999999999999998	0.5923333333333333
ENSMUSG00000030319	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000057841	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030321	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030322	Expected	2	0.046153846153846156	0.08823529411764706	0.125	0.046153846153846156	10.0	0.426	0.623	0.201
ENSMUSG00000030323	Expected	3	0.09051755960336554	0.16175736936324664	0.6952380952380953	0.1	37.47888294315436	0.18333333333333335	0.23766666666666666	0.6589999999999999
ENSMUSG00000030324	Expected	3	0.01270053475935829	0.024851747815230963	0.4375	0.01871657754010695	78.93175674101155	0.08166666666666667	0.17800000000000002	0.061
ENSMUSG00000030123	Expected	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
ENSMUSG00000030126	Expected	6	0.03636793479187674	0.06668271209139465	0.28890501532010965	0.041025641025641026	60.891752771254296	0.13046666666666665	0.27893333333333337	0.2655333333333333
