Gene stable ID	Drosophila melanogaster (Fruit fly) gene stable ID	Drosophila melanogaster (Fruit fly) homology type
ENSG00000151092	FBgn0033050	ortholog_one2one
ENSG00000196338	FBgn0034076	ortholog_many2many
ENSG00000196338	FBgn0010052	ortholog_many2many
ENSG00000196338	FBgn0015570	ortholog_many2many
ENSG00000196338	FBgn0015569	ortholog_many2many
ENSG00000196338	FBgn0015577	ortholog_many2many
ENSG00000196338	FBgn0015575	ortholog_many2many
ENSG00000196338	FBgn0034736	ortholog_many2many
ENSG00000196338	FBgn0261393	ortholog_many2many
ENSG00000196338	FBgn0032132	ortholog_many2many
ENSG00000196338	FBgn0015568	ortholog_many2many
ENSG00000196338	FBgn0015572	ortholog_many2many
ENSG00000196338	FBgn0032131	ortholog_many2many
ENSG00000196338	FBgn0027584	ortholog_many2many
ENSG00000196338	FBgn0015576	ortholog_many2many
ENSG00000196338	FBgn0015574	ortholog_many2many
ENSG00000196338	FBgn0015571	ortholog_many2many
ENSG00000196338	FBgn0001114	ortholog_many2many
ENSG00000196338	FBgn0032058	ortholog_many2many
ENSG00000196338	FBgn0032057	ortholog_many2many
ENSG00000196338	FBgn0000592	ortholog_many2many
ENSG00000196338	FBgn0000594	ortholog_many2many
ENSG00000158792	FBgn0041582	ortholog_one2many
ENSG00000204574	FBgn0030321	ortholog_one2one
ENSG00000075399	FBgn0262937	ortholog_many2many
ENSG00000075399	FBgn0085443	ortholog_many2many
ENSG00000166228	FBgn0024841	ortholog_one2many
ENSG00000132507	FBgn0285952	ortholog_one2many
ENSG00000087053	FBgn0035945	ortholog_many2many
ENSG00000087053	FBgn0025742	ortholog_many2many
ENSG00000087053	FBgn0028497	ortholog_many2many
ENSG00000087053	FBgn0025802	ortholog_many2many
ENSG00000087053	FBgn0030735	ortholog_many2many
ENSG00000087053	FBgn0030582	ortholog_many2many
ENSG00000001497	FBgn0052075	ortholog_one2one
ENSG00000178385	FBgn0034694	ortholog_many2many
ENSG00000132321	FBgn0037712	ortholog_many2many
ENSG00000132321	FBgn0036931	ortholog_many2many
ENSG00000105438	FBgn0267330	ortholog_one2many
ENSG00000121644	FBgn0033551	ortholog_one2one
ENSG00000105447	FBgn0022288	ortholog_one2one
ENSG00000168092	FBgn0025809	ortholog_one2many
ENSG00000132522	FBgn0033122	ortholog_one2one
ENSG00000082269	FBgn0052333	ortholog_one2many
ENSG00000088002	FBgn0034887	ortholog_many2many
ENSG00000088002	FBgn0033887	ortholog_many2many
ENSG00000088002	FBgn0265052	ortholog_many2many
ENSG00000151093	FBgn0037356	ortholog_one2one
ENSG00000156531	FBgn0005683	ortholog_many2many
ENSG00000156531	FBgn0031091	ortholog_many2many
ENSG00000149591	FBgn0035499	ortholog_many2many
ENSG00000149591	FBgn0002789	ortholog_many2many
ENSG00000063177	FBgn0035753	ortholog_one2one
ENSG00000168918	FBgn0034691	ortholog_many2many
ENSG00000168918	FBgn0038890	ortholog_many2many
ENSG00000168918	FBgn0034179	ortholog_many2many
ENSG00000168918	FBgn0030761	ortholog_many2many
ENSG00000214160	FBgn0011297	ortholog_one2one
ENSG00000064270	FBgn0052000	ortholog_many2many
ENSG00000064270	FBgn0266433	ortholog_many2many
ENSG00000064270	FBgn0266432	ortholog_many2many
ENSG00000064270	FBgn0052451	ortholog_many2many
ENSG00000184983	FBgn0033570	ortholog_one2one
ENSG00000165704	FBgn0003076	ortholog_many2many
ENSG00000063176	FBgn0030300	ortholog_many2many
ENSG00000063176	FBgn0052484	ortholog_many2many
ENSG00000063176	FBgn0037315	ortholog_many2many
ENSG00000139914	FBgn0035586	ortholog_one2many
ENSG00000156504	FBgn0031895	ortholog_one2many
ENSG00000179455	FBgn0030577	ortholog_many2many
ENSG00000179455	FBgn0030578	ortholog_many2many
ENSG00000179455	FBgn0036809	ortholog_many2many
ENSG00000179455	FBgn0029152	ortholog_many2many
ENSG00000174373	FBgn0039466	ortholog_one2many
ENSG00000183172	FBgn0062440	ortholog_one2one
ENSG00000215041	FBgn0283503	ortholog_one2one
ENSG00000067533	FBgn0038275	ortholog_one2one
ENSG00000099901	FBgn0039302	ortholog_one2one
ENSG00000175166	FBgn0028695	ortholog_one2one
ENSG00000105516	FBgn0016694	ortholog_many2many
ENSG00000105516	FBgn0034096	ortholog_many2many
ENSG00000171016	FBgn0043900	ortholog_one2many
ENSG00000069966	FBgn0030011	ortholog_one2one
ENSG00000063180	FBgn0052698	ortholog_many2many
ENSG00000063180	FBgn0039235	ortholog_many2many
ENSG00000063180	FBgn0034560	ortholog_many2many
ENSG00000063180	FBgn0034554	ortholog_many2many
ENSG00000063180	FBgn0033542	ortholog_many2many
ENSG00000063180	FBgn0037788	ortholog_many2many
ENSG00000063180	FBgn0039838	ortholog_many2many
ENSG00000063180	FBgn0040628	ortholog_many2many
ENSG00000063180	FBgn0040629	ortholog_many2many
ENSG00000063180	FBgn0038956	ortholog_many2many
ENSG00000063180	FBgn0039486	ortholog_many2many
ENSG00000115084	FBgn0034032	ortholog_one2one
ENSG00000010539	FBgn0030787	ortholog_one2many
ENSG00000047936	FBgn0003366	ortholog_one2one
ENSG00000168495	FBgn0036775	ortholog_one2one
ENSG00000110274	FBgn0037979	ortholog_one2many
ENSG00000128050	FBgn0020513	ortholog_one2one
ENSG00000151952	FBgn0262730	ortholog_one2many
ENSG00000170340	FBgn0000221	ortholog_many2many
ENSG00000197181	FBgn0250816	ortholog_one2one
ENSG00000007392	FBgn0036734	ortholog_one2many
ENSG00000125633	FBgn0025519	ortholog_one2one
ENSG00000149136	FBgn0026582	ortholog_one2one
ENSG00000173726	FBgn0037828	ortholog_many2many
ENSG00000173726	FBgn0036928	ortholog_many2many
ENSG00000152382	FBgn0051866	ortholog_one2many
ENSG00000152382	FBgn0051865	ortholog_one2many
ENSG00000128654	FBgn0036920	ortholog_one2many
ENSG00000128654	FBgn0030620	ortholog_one2many
ENSG00000179520	FBgn0010497	ortholog_many2many
ENSG00000179520	FBgn0028513	ortholog_many2many
ENSG00000179520	FBgn0024315	ortholog_many2many
ENSG00000179520	FBgn0029727	ortholog_many2many
ENSG00000179520	FBgn0034611	ortholog_many2many
ENSG00000179520	FBgn0039886	ortholog_many2many
ENSG00000179520	FBgn0033048	ortholog_many2many
ENSG00000179520	FBgn0050265	ortholog_many2many
ENSG00000179520	FBgn0034782	ortholog_many2many
ENSG00000179520	FBgn0050272	ortholog_many2many
ENSG00000179520	FBgn0034785	ortholog_many2many
ENSG00000179520	FBgn0034392	ortholog_many2many
ENSG00000179520	FBgn0034784	ortholog_many2many
ENSG00000179520	FBgn0034394	ortholog_many2many
ENSG00000179520	FBgn0033234	ortholog_many2many
ENSG00000179520	FBgn0010651	ortholog_many2many
ENSG00000179520	FBgn0034783	ortholog_many2many
ENSG00000179520	FBgn0031424	ortholog_many2many
ENSG00000135829	FBgn0002774	ortholog_one2one
ENSG00000122375	FBgn0014019	ortholog_one2many
ENSG00000122375	FBgn0003249	ortholog_one2many
ENSG00000122375	FBgn0003248	ortholog_one2many
ENSG00000122375	FBgn0003250	ortholog_one2many
ENSG00000122375	FBgn0002940	ortholog_one2many
ENSG00000176171	FBgn0037007	ortholog_one2many
ENSG00000169180	FBgn0266572	ortholog_one2one
ENSG00000173486	FBgn0037930	ortholog_one2one
ENSG00000134717	FBgn0000181	ortholog_one2many
ENSG00000134717	FBgn0031264	ortholog_one2many
ENSG00000089234	FBgn0038686	ortholog_one2one
ENSG00000116668	FBgn0030892	ortholog_one2one
ENSG00000106443	FBgn0031606	ortholog_one2one
ENSG00000021762	FBgn0261550	ortholog_one2one
ENSG00000053900	FBgn0052707	ortholog_one2one
ENSG00000111666	FBgn0033844	ortholog_one2many
ENSG00000179774	FBgn0015550	ortholog_many2many
ENSG00000179774	FBgn0003270	ortholog_many2many
ENSG00000179774	FBgn0010433	ortholog_many2many
ENSG00000134597	FBgn0032822	ortholog_one2one
ENSG00000096746	FBgn0023441	ortholog_many2many
ENSG00000096746	FBgn0259139	ortholog_many2many
ENSG00000135111	FBgn0016660	ortholog_many2many
ENSG00000135111	FBgn0261963	ortholog_many2many
ENSG00000135111	FBgn0266083	ortholog_many2many
ENSG00000126733	FBgn0005677	ortholog_one2many
ENSG00000166111	FBgn0034956	ortholog_one2one
ENSG00000128482	FBgn0039213	ortholog_one2many
ENSG00000130176	FBgn0035499	ortholog_many2many
ENSG00000130176	FBgn0002789	ortholog_many2many
ENSG00000075073	FBgn0004841	ortholog_one2many
ENSG00000075073	FBgn0004622	ortholog_one2many
ENSG00000137073	FBgn0020279	ortholog_one2many
ENSG00000149679	FBgn0027581	ortholog_one2many
ENSG00000227059	FBgn0027364	ortholog_many2many
ENSG00000227059	FBgn0025360	ortholog_many2many
ENSG00000108175	FBgn0026160	ortholog_one2many
ENSG00000147202	FBgn0011202	ortholog_many2many
ENSG00000147202	FBgn0267795	ortholog_many2many
ENSG00000204237	FBgn0039461	ortholog_one2one
ENSG00000185298	FBgn0030851	ortholog_one2one
ENSG00000197565	FBgn0016075	ortholog_one2many
ENSG00000157335	FBgn0250842	ortholog_many2many
ENSG00000157335	FBgn0050486	ortholog_many2many
ENSG00000157335	FBgn0260766	ortholog_many2many
ENSG00000157335	FBgn0035042	ortholog_many2many
ENSG00000157335	FBgn0020508	ortholog_many2many
ENSG00000157335	FBgn0015010	ortholog_many2many
ENSG00000157335	FBgn0261848	ortholog_many2many
ENSG00000157335	FBgn0030562	ortholog_many2many
ENSG00000157335	FBgn0034623	ortholog_many2many
ENSG00000157335	FBgn0034624	ortholog_many2many
ENSG00000157335	FBgn0052679	ortholog_many2many
ENSG00000157335	FBgn0037888	ortholog_many2many
ENSG00000157335	FBgn0037879	ortholog_many2many
ENSG00000157335	FBgn0037889	ortholog_many2many
ENSG00000157335	FBgn0036072	ortholog_many2many
ENSG00000157335	FBgn0032853	ortholog_many2many
ENSG00000157335	FBgn0050488	ortholog_many2many
ENSG00000157335	FBgn0036070	ortholog_many2many
ENSG00000157335	FBgn0264297	ortholog_many2many
ENSG00000157335	FBgn0264298	ortholog_many2many
ENSG00000157335	FBgn0264299	ortholog_many2many
ENSG00000157335	FBgn0051286	ortholog_many2many
ENSG00000157335	FBgn0052313	ortholog_many2many
ENSG00000157335	FBgn0038126	ortholog_many2many
ENSG00000157335	FBgn0054002	ortholog_many2many
ENSG00000172661	FBgn0034529	ortholog_one2many
ENSG00000170289	FBgn0003353	ortholog_many2many
ENSG00000170289	FBgn0266346	ortholog_many2many
ENSG00000170289	FBgn0038676	ortholog_many2many
ENSG00000170289	FBgn0263257	ortholog_many2many
ENSG00000170289	FBgn0011589	ortholog_many2many
ENSG00000170289	FBgn0261612	ortholog_many2many
ENSG00000262814	FBgn0011787	ortholog_one2one
ENSG00000110619	FBgn0027091	ortholog_one2one
ENSG00000104067	FBgn0262614	ortholog_many2many
ENSG00000197102	FBgn0261797	ortholog_one2one
ENSG00000183048	FBgn0036807	ortholog_one2many
ENSG00000183048	FBgn0036808	ortholog_one2many
ENSG00000183048	FBgn0033248	ortholog_one2many
ENSG00000104888	FBgn0010497	ortholog_many2many
ENSG00000104888	FBgn0028513	ortholog_many2many
ENSG00000104888	FBgn0024315	ortholog_many2many
ENSG00000104888	FBgn0029727	ortholog_many2many
ENSG00000104888	FBgn0034611	ortholog_many2many
ENSG00000104888	FBgn0039886	ortholog_many2many
ENSG00000104888	FBgn0033048	ortholog_many2many
ENSG00000104888	FBgn0050265	ortholog_many2many
ENSG00000104888	FBgn0034782	ortholog_many2many
ENSG00000104888	FBgn0050272	ortholog_many2many
ENSG00000104888	FBgn0034785	ortholog_many2many
ENSG00000104888	FBgn0034392	ortholog_many2many
ENSG00000104888	FBgn0034784	ortholog_many2many
ENSG00000104888	FBgn0034394	ortholog_many2many
ENSG00000104888	FBgn0033234	ortholog_many2many
ENSG00000104888	FBgn0010651	ortholog_many2many
ENSG00000104888	FBgn0034783	ortholog_many2many
ENSG00000104888	FBgn0031424	ortholog_many2many
ENSG00000111790	FBgn0031871	ortholog_one2many
ENSG00000070413	FBgn0052647	ortholog_one2one
ENSG00000186765	FBgn0003447	ortholog_one2many
ENSG00000161618	FBgn0032945	ortholog_many2many
ENSG00000161618	FBgn0051075	ortholog_many2many
ENSG00000116906	FBgn0040212	ortholog_one2one
ENSG00000108469	FBgn0027375	ortholog_one2one
ENSG00000173208	FBgn0039890	ortholog_one2many
ENSG00000096006	FBgn0250842	ortholog_many2many
ENSG00000096006	FBgn0050486	ortholog_many2many
ENSG00000096006	FBgn0260766	ortholog_many2many
ENSG00000096006	FBgn0035042	ortholog_many2many
ENSG00000096006	FBgn0020508	ortholog_many2many
ENSG00000096006	FBgn0015010	ortholog_many2many
ENSG00000096006	FBgn0261848	ortholog_many2many
ENSG00000096006	FBgn0030562	ortholog_many2many
ENSG00000096006	FBgn0034623	ortholog_many2many
ENSG00000096006	FBgn0034624	ortholog_many2many
ENSG00000096006	FBgn0052679	ortholog_many2many
ENSG00000096006	FBgn0037888	ortholog_many2many
ENSG00000096006	FBgn0037879	ortholog_many2many
ENSG00000096006	FBgn0037889	ortholog_many2many
ENSG00000096006	FBgn0036072	ortholog_many2many
ENSG00000096006	FBgn0032853	ortholog_many2many
ENSG00000096006	FBgn0050488	ortholog_many2many
ENSG00000096006	FBgn0036070	ortholog_many2many
ENSG00000096006	FBgn0264297	ortholog_many2many
ENSG00000096006	FBgn0264298	ortholog_many2many
ENSG00000096006	FBgn0264299	ortholog_many2many
ENSG00000096006	FBgn0051286	ortholog_many2many
ENSG00000096006	FBgn0052313	ortholog_many2many
ENSG00000096006	FBgn0038126	ortholog_many2many
ENSG00000096006	FBgn0054002	ortholog_many2many
ENSG00000061918	FBgn0013973	ortholog_one2one
ENSG00000137094	FBgn0263106	ortholog_many2many
ENSG00000137094	FBgn0031322	ortholog_many2many
ENSG00000137094	FBgn0030207	ortholog_many2many
ENSG00000137094	FBgn0050156	ortholog_many2many
ENSG00000174429	FBgn0023540	ortholog_one2many
ENSG00000174429	FBgn0035384	ortholog_one2many
ENSG00000186575	FBgn0086384	ortholog_one2one
ENSG00000104290	FBgn0027343	ortholog_many2many
ENSG00000115694	FBgn0266465	ortholog_one2many
ENSG00000183049	FBgn0016126	ortholog_one2one
ENSG00000177239	FBgn0039634	ortholog_one2one
ENSG00000167526	FBgn0011272	ortholog_one2one
ENSG00000104299	FBgn0036570	ortholog_one2one
ENSG00000107745	FBgn0031893	ortholog_one2one
ENSG00000096080	FBgn0051450	ortholog_one2one
ENSG00000140807	FBgn0024943	ortholog_many2many
ENSG00000140807	FBgn0002945	ortholog_many2many
ENSG00000112146	FBgn0038056	ortholog_one2one
ENSG00000151062	FBgn0261041	ortholog_many2many
ENSG00000196159	FBgn0001075	ortholog_one2one
ENSG00000100813	FBgn0263198	ortholog_one2one
ENSG00000110090	FBgn0261862	ortholog_one2many
ENSG00000142534	FBgn0033699	ortholog_one2one
ENSG00000161526	FBgn0033400	ortholog_one2one
ENSG00000213760	FBgn0283536	ortholog_one2one
ENSG00000134851	FBgn0260659	ortholog_one2one
ENSG00000140471	FBgn0002552	ortholog_one2one
ENSG00000104365	FBgn0024222	ortholog_one2many
ENSG00000175787	FBgn0260741	ortholog_many2many
ENSG00000175787	FBgn0036522	ortholog_many2many
ENSG00000175787	FBgn0024975	ortholog_many2many
ENSG00000197345	FBgn0036853	ortholog_one2one
ENSG00000130957	FBgn0032820	ortholog_one2many
ENSG00000165140	FBgn0032820	ortholog_one2many
ENSG00000143641	FBgn0031530	ortholog_one2one
ENSG00000142552	FBgn0025682	ortholog_one2many
ENSG00000154227	FBgn0040918	ortholog_one2many
ENSG00000017483	FBgn0033911	ortholog_many2many
ENSG00000017483	FBgn0030816	ortholog_many2many
ENSG00000017483	FBgn0030817	ortholog_many2many
ENSG00000017483	FBgn0285912	ortholog_many2many
ENSG00000017483	FBgn0035300	ortholog_many2many
ENSG00000017483	FBgn0036116	ortholog_many2many
ENSG00000017483	FBgn0052079	ortholog_many2many
ENSG00000017483	FBgn0052081	ortholog_many2many
ENSG00000017483	FBgn0033572	ortholog_many2many
ENSG00000017483	FBgn0032036	ortholog_many2many
ENSG00000142546	FBgn0030915	ortholog_one2one
ENSG00000119392	FBgn0033316	ortholog_one2one
ENSG00000010072	FBgn0267977	ortholog_one2one
ENSG00000171988	FBgn0037703	ortholog_one2many
ENSG00000110344	FBgn0028467	ortholog_one2one
ENSG00000132475	FBgn0014857	ortholog_one2one
ENSG00000168397	FBgn0031298	ortholog_one2many
ENSG00000112782	FBgn0050000	ortholog_many2many
ENSG00000112782	FBgn0031117	ortholog_many2many
ENSG00000112782	FBgn0050005	ortholog_many2many
ENSG00000112782	FBgn0027590	ortholog_many2many
ENSG00000112782	FBgn0034354	ortholog_many2many
ENSG00000112782	FBgn0033381	ortholog_many2many
ENSG00000112782	FBgn0063495	ortholog_many2many
ENSG00000112782	FBgn0063494	ortholog_many2many
ENSG00000112782	FBgn0063493	ortholog_many2many
ENSG00000112782	FBgn0063492	ortholog_many2many
ENSG00000112782	FBgn0063496	ortholog_many2many
ENSG00000112782	FBgn0063491	ortholog_many2many
ENSG00000112782	FBgn0034335	ortholog_many2many
ENSG00000112782	FBgn0063498	ortholog_many2many
ENSG00000112782	FBgn0063499	ortholog_many2many
ENSG00000112782	FBgn0063497	ortholog_many2many
ENSG00000112782	FBgn0001149	ortholog_many2many
ENSG00000112782	FBgn0042206	ortholog_many2many
ENSG00000112782	FBgn0038020	ortholog_many2many
ENSG00000112782	FBgn0010044	ortholog_many2many
ENSG00000112782	FBgn0010039	ortholog_many2many
ENSG00000112782	FBgn0010038	ortholog_many2many
ENSG00000112782	FBgn0010041	ortholog_many2many
ENSG00000112782	FBgn0010040	ortholog_many2many
ENSG00000112782	FBgn0010043	ortholog_many2many
ENSG00000112782	FBgn0010042	ortholog_many2many
ENSG00000112782	FBgn0030529	ortholog_many2many
ENSG00000127399	FBgn0032163	ortholog_many2many
ENSG00000127399	FBgn0046697	ortholog_many2many
ENSG00000126458	FBgn0003206	ortholog_one2one
ENSG00000126461	FBgn0037344	ortholog_one2many
ENSG00000132478	FBgn0004395	ortholog_one2many
ENSG00000155561	FBgn0031078	ortholog_one2one
ENSG00000067829	FBgn0034105	ortholog_one2many
ENSG00000067829	FBgn0039358	ortholog_one2many
ENSG00000188487	FBgn0011674	ortholog_one2one
ENSG00000132471	FBgn0036318	ortholog_one2many
ENSG00000257365	FBgn0038424	ortholog_one2one
ENSG00000066027	FBgn0027492	ortholog_one2many
ENSG00000010017	FBgn0262114	ortholog_many2many
ENSG00000165006	FBgn0037539	ortholog_one2many
ENSG00000172590	FBgn0033208	ortholog_one2one
ENSG00000136193	FBgn0037472	ortholog_one2many
ENSG00000185448	FBgn0000256	ortholog_many2many
ENSG00000185448	FBgn0011202	ortholog_many2many
ENSG00000185448	FBgn0053556	ortholog_many2many
ENSG00000185448	FBgn0267795	ortholog_many2many
ENSG00000155008	FBgn0038400	ortholog_one2many
ENSG00000102024	FBgn0024238	ortholog_one2many
ENSG00000078269	FBgn0034691	ortholog_many2many
ENSG00000078269	FBgn0038890	ortholog_many2many
ENSG00000078269	FBgn0034179	ortholog_many2many
ENSG00000078269	FBgn0030761	ortholog_many2many
ENSG00000197299	FBgn0002906	ortholog_one2one
ENSG00000164976	FBgn0027588	ortholog_many2many
ENSG00000164976	FBgn0261575	ortholog_many2many
ENSG00000186638	FBgn0034827	ortholog_many2many
ENSG00000186638	FBgn0030268	ortholog_many2many
ENSG00000186638	FBgn0034824	ortholog_many2many
ENSG00000151065	FBgn0034921	ortholog_one2many
ENSG00000204316	FBgn0030552	ortholog_one2one
ENSG00000136758	FBgn0034792	ortholog_one2one
ENSG00000151615	FBgn0086680	ortholog_many2many
ENSG00000151615	FBgn0000028	ortholog_many2many
ENSG00000177108	FBgn0042133	ortholog_one2one
ENSG00000198515	FBgn0003353	ortholog_many2many
ENSG00000198515	FBgn0266346	ortholog_many2many
ENSG00000198515	FBgn0038676	ortholog_many2many
ENSG00000198515	FBgn0263257	ortholog_many2many
ENSG00000198515	FBgn0011589	ortholog_many2many
ENSG00000198515	FBgn0261612	ortholog_many2many
ENSG00000111752	FBgn0002441	ortholog_many2many
ENSG00000111752	FBgn0032475	ortholog_many2many
ENSG00000100577	FBgn0037697	ortholog_one2many
ENSG00000100577	FBgn0037696	ortholog_one2many
ENSG00000282419	FBgn0037939	ortholog_one2many
ENSG00000147257	FBgn0263930	ortholog_one2many
ENSG00000163291	FBgn0038256	ortholog_one2one
ENSG00000176410	FBgn0027599	ortholog_many2many
ENSG00000176410	FBgn0032586	ortholog_many2many
ENSG00000176410	FBgn0287183	ortholog_many2many
ENSG00000176410	FBgn0037051	ortholog_many2many
ENSG00000176410	FBgn0037718	ortholog_many2many
ENSG00000101400	FBgn0037130	ortholog_one2many
ENSG00000106089	FBgn0013343	ortholog_one2many
ENSG00000175582	FBgn0015797	ortholog_one2one
ENSG00000123836	FBgn0027621	ortholog_one2many
ENSG00000156711	FBgn0267339	ortholog_many2many
ENSG00000156711	FBgn0011817	ortholog_many2many
ENSG00000156711	FBgn0286813	ortholog_many2many
ENSG00000156711	FBgn0030697	ortholog_many2many
ENSG00000059769	FBgn0030658	ortholog_one2one
ENSG00000167881	FBgn0035947	ortholog_one2one
ENSG00000242616	FBgn0004921	ortholog_one2many
ENSG00000148154	FBgn0067102	ortholog_one2one
ENSG00000108055	FBgn0015615	ortholog_many2many
ENSG00000100580	FBgn0031061	ortholog_one2many
ENSG00000183862	FBgn0261612	ortholog_many2many
ENSG00000183828	FBgn0261996	ortholog_one2many
ENSG00000183828	FBgn0261995	ortholog_one2many
ENSG00000096070	FBgn0033155	ortholog_many2many
ENSG00000175305	FBgn0000404	ortholog_many2many
ENSG00000175305	FBgn0010315	ortholog_many2many
ENSG00000175305	FBgn0010382	ortholog_many2many
ENSG00000175305	FBgn0000405	ortholog_many2many
ENSG00000127804	FBgn0033994	ortholog_one2one
ENSG00000101846	FBgn0033836	ortholog_many2many
ENSG00000101846	FBgn0260475	ortholog_many2many
ENSG00000101846	FBgn0036768	ortholog_many2many
ENSG00000101846	FBgn0036765	ortholog_many2many
ENSG00000101846	FBgn0052191	ortholog_many2many
ENSG00000101846	FBgn0040271	ortholog_many2many
ENSG00000106344	FBgn0260456	ortholog_one2one
ENSG00000126838	FBgn0041182	ortholog_many2many
ENSG00000126838	FBgn0041183	ortholog_many2many
ENSG00000126838	FBgn0041180	ortholog_many2many
ENSG00000126838	FBgn0041181	ortholog_many2many
ENSG00000138347	FBgn0005666	ortholog_many2many
ENSG00000204116	FBgn0046247	ortholog_one2many
ENSG00000107130	FBgn0036926	ortholog_many2many
ENSG00000107130	FBgn0039380	ortholog_many2many
ENSG00000165807	FBgn0051391	ortholog_one2many
ENSG00000165807	FBgn0051467	ortholog_one2many
ENSG00000165807	FBgn0037826	ortholog_one2many
ENSG00000121064	FBgn0035154	ortholog_one2many
ENSG00000121064	FBgn0052483	ortholog_one2many
ENSG00000121064	FBgn0051823	ortholog_one2many
ENSG00000121064	FBgn0051821	ortholog_one2many
ENSG00000180053	FBgn0261930	ortholog_many2many
ENSG00000180053	FBgn0024321	ortholog_many2many
ENSG00000180053	FBgn0287186	ortholog_many2many
ENSG00000180053	FBgn0040318	ortholog_many2many
ENSG00000180053	FBgn0002941	ortholog_many2many
ENSG00000147650	FBgn0000119	ortholog_many2many
ENSG00000230707	FBgn0030790	ortholog_one2many
ENSG00000169169	FBgn0261862	ortholog_one2many
ENSG00000114859	FBgn0036566	ortholog_many2many
ENSG00000130707	FBgn0026565	ortholog_one2one
ENSG00000182759	FBgn0000964	ortholog_many2many
ENSG00000182759	FBgn0034534	ortholog_many2many
ENSG00000014164	FBgn0035900	ortholog_one2one
ENSG00000185049	FBgn0038872	ortholog_one2one
ENSG00000189186	FBgn0035268	ortholog_one2many
ENSG00000089225	FBgn0016660	ortholog_many2many
ENSG00000089225	FBgn0261963	ortholog_many2many
ENSG00000089225	FBgn0266083	ortholog_many2many
ENSG00000160993	FBgn0032149	ortholog_one2one
ENSG00000197172	FBgn0037481	ortholog_one2many
ENSG00000165175	FBgn0035087	ortholog_one2many
ENSG00000187243	FBgn0037481	ortholog_one2many
ENSG00000121057	FBgn0263987	ortholog_one2one
ENSG00000100994	FBgn0004507	ortholog_one2many
ENSG00000166794	FBgn0036020	ortholog_many2many
ENSG00000109685	FBgn0037841	ortholog_many2many
ENSG00000109685	FBgn0040372	ortholog_many2many
ENSG00000109685	FBgn0030486	ortholog_many2many
ENSG00000109685	FBgn0005386	ortholog_many2many
ENSG00000109685	FBgn0023518	ortholog_many2many
ENSG00000109685	FBgn0086908	ortholog_many2many
ENSG00000103723	FBgn0003210	ortholog_many2many
ENSG00000129084	FBgn0032492	ortholog_one2many
ENSG00000129084	FBgn0250843	ortholog_one2many
ENSG00000009830	FBgn0086368	ortholog_one2one
ENSG00000137200	FBgn0029693	ortholog_one2one
ENSG00000147813	FBgn0031589	ortholog_one2one
ENSG00000123329	FBgn0030893	ortholog_one2many
ENSG00000153944	FBgn0011666	ortholog_one2many
ENSG00000153944	FBgn0260943	ortholog_one2many
ENSG00000140854	FBgn0040207	ortholog_one2one
ENSG00000130988	FBgn0038257	ortholog_one2many
ENSG00000130988	FBgn0030362	ortholog_one2many
ENSG00000119138	FBgn0040765	ortholog_many2many
ENSG00000080608	FBgn0015527	ortholog_one2one
ENSG00000100100	FBgn0051205	ortholog_many2many
ENSG00000100100	FBgn0025383	ortholog_many2many
ENSG00000100100	FBgn0050289	ortholog_many2many
ENSG00000100100	FBgn0031058	ortholog_many2many
ENSG00000100100	FBgn0050288	ortholog_many2many
ENSG00000100100	FBgn0053225	ortholog_many2many
ENSG00000100100	FBgn0050287	ortholog_many2many
ENSG00000100100	FBgn0069056	ortholog_many2many
ENSG00000100100	FBgn0260477	ortholog_many2many
ENSG00000100100	FBgn0050414	ortholog_many2many
ENSG00000100100	FBgn0040341	ortholog_many2many
ENSG00000182872	FBgn0031318	ortholog_many2many
ENSG00000182872	FBgn0031319	ortholog_many2many
ENSG00000251322	FBgn0040752	ortholog_one2many
ENSG00000136813	FBgn0033698	ortholog_one2one
ENSG00000182919	FBgn0035189	ortholog_one2many
ENSG00000182919	FBgn0063667	ortholog_one2many
ENSG00000107862	FBgn0264560	ortholog_many2many
ENSG00000107862	FBgn0026179	ortholog_many2many
ENSG00000107862	FBgn0028538	ortholog_many2many
ENSG00000180891	FBgn0035283	ortholog_one2one
ENSG00000104524	FBgn0038516	ortholog_one2many
ENSG00000105793	FBgn0032818	ortholog_one2one
ENSG00000083799	FBgn0032210	ortholog_one2one
ENSG00000101464	FBgn0032052	ortholog_one2one
ENSG00000104522	FBgn0267823	ortholog_one2one
ENSG00000240065	FBgn0010590	ortholog_many2many
ENSG00000074964	FBgn0263706	ortholog_one2many
ENSG00000166986	FBgn0034401	ortholog_one2one
ENSG00000264364	FBgn0011760	ortholog_one2many
ENSG00000264364	FBgn0026141	ortholog_one2many
ENSG00000164430	FBgn0035868	ortholog_one2many
ENSG00000164430	FBgn0050424	ortholog_one2many
ENSG00000121053	FBgn0038511	ortholog_many2many
ENSG00000121053	FBgn0004577	ortholog_many2many
ENSG00000121053	FBgn0038469	ortholog_many2many
ENSG00000121053	FBgn0011828	ortholog_many2many
ENSG00000141985	FBgn0034264	ortholog_many2many
ENSG00000184887	FBgn0030228	ortholog_many2many
ENSG00000184887	FBgn0262871	ortholog_many2many
ENSG00000184887	FBgn0031098	ortholog_many2many
ENSG00000164953	FBgn0038814	ortholog_one2one
ENSG00000138768	FBgn0040087	ortholog_one2one
ENSG00000198929	FBgn0040281	ortholog_many2many
ENSG00000198929	FBgn0000414	ortholog_many2many
