Gene stable ID	Drosophila melanogaster (Fruit fly) gene stable ID	Drosophila melanogaster (Fruit fly) homology type
ENSMUSG00000062181	FBgn0015568	ortholog_many2many
ENSMUSG00000062181	FBgn0015572	ortholog_many2many
ENSMUSG00000062181	FBgn0032131	ortholog_many2many
ENSMUSG00000062181	FBgn0027584	ortholog_many2many
ENSMUSG00000062181	FBgn0015576	ortholog_many2many
ENSMUSG00000062181	FBgn0015574	ortholog_many2many
ENSMUSG00000062181	FBgn0015571	ortholog_many2many
ENSMUSG00000062181	FBgn0001114	ortholog_many2many
ENSMUSG00000062181	FBgn0032058	ortholog_many2many
ENSMUSG00000062181	FBgn0032057	ortholog_many2many
ENSMUSG00000062181	FBgn0000592	ortholog_many2many
ENSMUSG00000062181	FBgn0000594	ortholog_many2many
ENSMUSG00000029782	FBgn0036710	ortholog_one2one
ENSMUSG00000056770	FBgn0052732	ortholog_one2one
ENSMUSG00000060560	FBgn0034076	ortholog_many2many
ENSMUSG00000060560	FBgn0010052	ortholog_many2many
ENSMUSG00000060560	FBgn0015570	ortholog_many2many
ENSMUSG00000060560	FBgn0015569	ortholog_many2many
ENSMUSG00000060560	FBgn0015577	ortholog_many2many
ENSMUSG00000060560	FBgn0015575	ortholog_many2many
ENSMUSG00000060560	FBgn0034736	ortholog_many2many
ENSMUSG00000060560	FBgn0261393	ortholog_many2many
ENSMUSG00000060560	FBgn0032132	ortholog_many2many
ENSMUSG00000060560	FBgn0015568	ortholog_many2many
ENSMUSG00000060560	FBgn0015572	ortholog_many2many
ENSMUSG00000060560	FBgn0032131	ortholog_many2many
ENSMUSG00000060560	FBgn0027584	ortholog_many2many
ENSMUSG00000060560	FBgn0015576	ortholog_many2many
ENSMUSG00000060560	FBgn0015574	ortholog_many2many
ENSMUSG00000060560	FBgn0015571	ortholog_many2many
ENSMUSG00000060560	FBgn0001114	ortholog_many2many
ENSMUSG00000060560	FBgn0032058	ortholog_many2many
ENSMUSG00000060560	FBgn0032057	ortholog_many2many
ENSMUSG00000060560	FBgn0000592	ortholog_many2many
ENSMUSG00000060560	FBgn0000594	ortholog_many2many
ENSMUSG00000036863	FBgn0039883	ortholog_one2many
ENSMUSG00000027651	FBgn0035318	ortholog_one2many
ENSMUSG00000035469	FBgn0000247	ortholog_many2many
ENSMUSG00000035469	FBgn0031344	ortholog_many2many
ENSMUSG00000035469	FBgn0002638	ortholog_many2many
ENSMUSG00000032744	FBgn0002609	ortholog_many2many
ENSMUSG00000032744	FBgn0030899	ortholog_many2many
ENSMUSG00000032744	FBgn0000591	ortholog_many2many
ENSMUSG00000032744	FBgn0002631	ortholog_many2many
ENSMUSG00000032744	FBgn0002633	ortholog_many2many
ENSMUSG00000032744	FBgn0002733	ortholog_many2many
ENSMUSG00000032744	FBgn0002735	ortholog_many2many
ENSMUSG00000032744	FBgn0002734	ortholog_many2many
ENSMUSG00000032744	FBgn0001168	ortholog_many2many
ENSMUSG00000032744	FBgn0032741	ortholog_many2many
ENSMUSG00000032744	FBgn0010109	ortholog_many2many
ENSMUSG00000032744	FBgn0259938	ortholog_many2many
ENSMUSG00000035711	FBgn0029944	ortholog_many2many
ENSMUSG00000035711	FBgn0032042	ortholog_many2many
ENSMUSG00000039431	FBgn0035945	ortholog_many2many
ENSMUSG00000039431	FBgn0025742	ortholog_many2many
ENSMUSG00000039431	FBgn0028497	ortholog_many2many
ENSMUSG00000039431	FBgn0025802	ortholog_many2many
ENSMUSG00000039431	FBgn0030735	ortholog_many2many
ENSMUSG00000039431	FBgn0030582	ortholog_many2many
ENSMUSG00000021494	FBgn0015331	ortholog_one2one
ENSMUSG00000020903	FBgn0037084	ortholog_one2many
ENSMUSG00000042626	FBgn0015296	ortholog_one2many
ENSMUSG00000064043	FBgn0037698	ortholog_many2many
ENSMUSG00000022987	FBgn0033581	ortholog_many2many
ENSMUSG00000022987	FBgn0001180	ortholog_many2many
ENSMUSG00000021258	FBgn0025674	ortholog_one2one
ENSMUSG00000042225	FBgn0039136	ortholog_one2many
ENSMUSG00000022427	FBgn0035473	ortholog_one2one
ENSMUSG00000021495	FBgn0038108	ortholog_one2many
ENSMUSG00000028524	FBgn0037702	ortholog_one2many
ENSMUSG00000046723	FBgn0259984	ortholog_many2many
ENSMUSG00000046723	FBgn0259110	ortholog_many2many
ENSMUSG00000013822	FBgn0036531	ortholog_one2many
ENSMUSG00000013822	FBgn0063670	ortholog_one2many
ENSMUSG00000071937	FBgn0259110	ortholog_many2many
ENSMUSG00000022426	FBgn0029853	ortholog_one2many
ENSMUSG00000046282	FBgn0259110	ortholog_many2many
ENSMUSG00000054033	FBgn0259110	ortholog_many2many
ENSMUSG00000042535	FBgn0027836	ortholog_one2one
ENSMUSG00000026857	FBgn0033457	ortholog_one2many
ENSMUSG00000034729	FBgn0038307	ortholog_one2one
ENSMUSG00000031885	FBgn0013753	ortholog_one2many
ENSMUSG00000031885	FBgn0013755	ortholog_one2many
ENSMUSG00000020902	FBgn0015773	ortholog_many2many
ENSMUSG00000020902	FBgn0015774	ortholog_many2many
ENSMUSG00000004771	FBgn0015790	ortholog_one2one
ENSMUSG00000058569	FBgn0030341	ortholog_many2many
ENSMUSG00000021504	FBgn0039258	ortholog_one2one
ENSMUSG00000021950	FBgn0030749	ortholog_many2many
ENSMUSG00000021950	FBgn0000083	ortholog_many2many
ENSMUSG00000020361	FBgn0026418	ortholog_many2many
ENSMUSG00000027777	FBgn0032221	ortholog_one2one
ENSMUSG00000023979	FBgn0036926	ortholog_many2many
ENSMUSG00000023979	FBgn0039380	ortholog_many2many
ENSMUSG00000021497	FBgn0034050	ortholog_one2one
ENSMUSG00000023982	FBgn0036926	ortholog_many2many
ENSMUSG00000023982	FBgn0039380	ortholog_many2many
ENSMUSG00000031596	FBgn0037203	ortholog_many2many
ENSMUSG00000031596	FBgn0036764	ortholog_many2many
ENSMUSG00000031596	FBgn0036493	ortholog_many2many
ENSMUSG00000031596	FBgn0039844	ortholog_many2many
ENSMUSG00000031596	FBgn0002778	ortholog_many2many
ENSMUSG00000031596	FBgn0036984	ortholog_many2many
ENSMUSG00000031596	FBgn0030574	ortholog_many2many
ENSMUSG00000021496	FBgn0024841	ortholog_one2many
ENSMUSG00000018239	FBgn0038389	ortholog_one2one
ENSMUSG00000049470	FBgn0041111	ortholog_one2many
ENSMUSG00000023980	FBgn0022724	ortholog_one2many
ENSMUSG00000023980	FBgn0002842	ortholog_one2many
ENSMUSG00000034452	FBgn0028704	ortholog_one2many
ENSMUSG00000022193	FBgn0010590	ortholog_many2many
ENSMUSG00000071553	FBgn0035780	ortholog_many2many
ENSMUSG00000071553	FBgn0035791	ortholog_many2many
ENSMUSG00000071553	FBgn0035779	ortholog_many2many
ENSMUSG00000071553	FBgn0035781	ortholog_many2many
ENSMUSG00000071553	FBgn0052379	ortholog_many2many
ENSMUSG00000071553	FBgn0032144	ortholog_many2many
ENSMUSG00000071553	FBgn0259149	ortholog_many2many
ENSMUSG00000071553	FBgn0032143	ortholog_many2many
ENSMUSG00000071553	FBgn0033241	ortholog_many2many
ENSMUSG00000071553	FBgn0039073	ortholog_many2many
ENSMUSG00000071553	FBgn0031929	ortholog_many2many
ENSMUSG00000071553	FBgn0031930	ortholog_many2many
ENSMUSG00000071553	FBgn0035718	ortholog_many2many
ENSMUSG00000071553	FBgn0033774	ortholog_many2many
ENSMUSG00000072423	FBgn0010590	ortholog_many2many
ENSMUSG00000026572	FBgn0016660	ortholog_many2many
ENSMUSG00000026572	FBgn0261963	ortholog_many2many
ENSMUSG00000026572	FBgn0266083	ortholog_many2many
ENSMUSG00000022185	FBgn0263198	ortholog_one2one
ENSMUSG00000037447	FBgn0085451	ortholog_one2many
ENSMUSG00000047824	FBgn0043900	ortholog_one2many
ENSMUSG00000039070	FBgn0035780	ortholog_many2many
ENSMUSG00000039070	FBgn0035791	ortholog_many2many
ENSMUSG00000039070	FBgn0035779	ortholog_many2many
ENSMUSG00000039070	FBgn0035781	ortholog_many2many
ENSMUSG00000039070	FBgn0052379	ortholog_many2many
ENSMUSG00000039070	FBgn0032144	ortholog_many2many
ENSMUSG00000039070	FBgn0259149	ortholog_many2many
ENSMUSG00000039070	FBgn0032143	ortholog_many2many
ENSMUSG00000039070	FBgn0033241	ortholog_many2many
ENSMUSG00000039070	FBgn0039073	ortholog_many2many
ENSMUSG00000039070	FBgn0029807	ortholog_many2many
ENSMUSG00000039070	FBgn0029804	ortholog_many2many
ENSMUSG00000039070	FBgn0035777	ortholog_many2many
ENSMUSG00000039070	FBgn0031929	ortholog_many2many
ENSMUSG00000039070	FBgn0031930	ortholog_many2many
ENSMUSG00000039070	FBgn0035718	ortholog_many2many
ENSMUSG00000039070	FBgn0033774	ortholog_many2many
ENSMUSG00000044894	FBgn0036728	ortholog_one2one
ENSMUSG00000042410	FBgn0033983	ortholog_one2one
ENSMUSG00000036853	FBgn0261361	ortholog_many2many
ENSMUSG00000036853	FBgn0262516	ortholog_many2many
ENSMUSG00000034165	FBgn0000404	ortholog_many2many
ENSMUSG00000034165	FBgn0010315	ortholog_many2many
ENSMUSG00000034165	FBgn0010382	ortholog_many2many
ENSMUSG00000034165	FBgn0000405	ortholog_many2many
ENSMUSG00000031889	FBgn0035877	ortholog_one2one
ENSMUSG00000027952	FBgn0032811	ortholog_one2one
ENSMUSG00000000794	FBgn0029761	ortholog_one2many
ENSMUSG00000034263	FBgn0031314	ortholog_one2one
ENSMUSG00000048329	FBgn0035710	ortholog_one2one
ENSMUSG00000011008	FBgn0261361	ortholog_many2many
ENSMUSG00000011008	FBgn0262516	ortholog_many2many
ENSMUSG00000033114	FBgn0042641	ortholog_many2many
ENSMUSG00000037167	FBgn0029765	ortholog_many2many
ENSMUSG00000037167	FBgn0034539	ortholog_many2many
ENSMUSG00000037167	FBgn0034538	ortholog_many2many
ENSMUSG00000037167	FBgn0004425	ortholog_many2many
ENSMUSG00000037167	FBgn0004427	ortholog_many2many
ENSMUSG00000037167	FBgn0004428	ortholog_many2many
ENSMUSG00000037167	FBgn0004430	ortholog_many2many
ENSMUSG00000037167	FBgn0004431	ortholog_many2many
ENSMUSG00000037167	FBgn0004429	ortholog_many2many
ENSMUSG00000037167	FBgn0034092	ortholog_many2many
ENSMUSG00000037167	FBgn0050062	ortholog_many2many
ENSMUSG00000037167	FBgn0035813	ortholog_many2many
ENSMUSG00000069920	FBgn0000221	ortholog_many2many
ENSMUSG00000018387	FBgn0085408	ortholog_one2many
ENSMUSG00000075273	FBgn0032470	ortholog_one2many
ENSMUSG00000023988	FBgn0010292	ortholog_one2one
ENSMUSG00000050737	FBgn0025814	ortholog_many2many
ENSMUSG00000050737	FBgn0053177	ortholog_many2many
ENSMUSG00000050737	FBgn0053178	ortholog_many2many
ENSMUSG00000029788	FBgn0035780	ortholog_many2many
ENSMUSG00000029788	FBgn0035791	ortholog_many2many
ENSMUSG00000029788	FBgn0035779	ortholog_many2many
ENSMUSG00000029788	FBgn0035781	ortholog_many2many
ENSMUSG00000029788	FBgn0052379	ortholog_many2many
ENSMUSG00000029788	FBgn0032144	ortholog_many2many
ENSMUSG00000029788	FBgn0259149	ortholog_many2many
ENSMUSG00000029788	FBgn0032143	ortholog_many2many
ENSMUSG00000029788	FBgn0033241	ortholog_many2many
ENSMUSG00000029788	FBgn0039073	ortholog_many2many
ENSMUSG00000029788	FBgn0029807	ortholog_many2many
ENSMUSG00000029788	FBgn0029804	ortholog_many2many
ENSMUSG00000029788	FBgn0035777	ortholog_many2many
ENSMUSG00000029788	FBgn0031929	ortholog_many2many
ENSMUSG00000029788	FBgn0031930	ortholog_many2many
ENSMUSG00000029788	FBgn0035718	ortholog_many2many
ENSMUSG00000029788	FBgn0033774	ortholog_many2many
ENSMUSG00000028962	FBgn0036043	ortholog_many2many
ENSMUSG00000028962	FBgn0259111	ortholog_many2many
ENSMUSG00000031148	FBgn0038454	ortholog_one2one
ENSMUSG00000092558	FBgn0013531	ortholog_one2one
ENSMUSG00000075272	FBgn0032470	ortholog_one2many
ENSMUSG00000075271	FBgn0032470	ortholog_one2many
ENSMUSG00000033629	FBgn0032524	ortholog_one2many
ENSMUSG00000044791	FBgn0037841	ortholog_many2many
ENSMUSG00000044791	FBgn0040372	ortholog_many2many
ENSMUSG00000044791	FBgn0030486	ortholog_many2many
ENSMUSG00000054446	FBgn0035780	ortholog_many2many
ENSMUSG00000054446	FBgn0035791	ortholog_many2many
ENSMUSG00000054446	FBgn0035779	ortholog_many2many
ENSMUSG00000054446	FBgn0035781	ortholog_many2many
ENSMUSG00000054446	FBgn0052379	ortholog_many2many
ENSMUSG00000054446	FBgn0032144	ortholog_many2many
ENSMUSG00000054446	FBgn0259149	ortholog_many2many
ENSMUSG00000054446	FBgn0032143	ortholog_many2many
ENSMUSG00000054446	FBgn0033241	ortholog_many2many
ENSMUSG00000054446	FBgn0039073	ortholog_many2many
ENSMUSG00000054446	FBgn0029807	ortholog_many2many
ENSMUSG00000054446	FBgn0029804	ortholog_many2many
ENSMUSG00000054446	FBgn0035777	ortholog_many2many
ENSMUSG00000054446	FBgn0031929	ortholog_many2many
ENSMUSG00000054446	FBgn0031930	ortholog_many2many
ENSMUSG00000054446	FBgn0035718	ortholog_many2many
ENSMUSG00000054446	FBgn0033774	ortholog_many2many
ENSMUSG00000076436	FBgn0035298	ortholog_one2many
ENSMUSG00000044934	FBgn0013469	ortholog_many2many
ENSMUSG00000044934	FBgn0030455	ortholog_many2many
ENSMUSG00000028519	FBgn0040281	ortholog_many2many
ENSMUSG00000028519	FBgn0000414	ortholog_many2many
ENSMUSG00000028519	FBgn0261555	ortholog_many2many
ENSMUSG00000028519	FBgn0002973	ortholog_many2many
ENSMUSG00000028519	FBgn0037720	ortholog_many2many
ENSMUSG00000096549	FBgn0265991	ortholog_one2many
ENSMUSG00000026848	FBgn0025615	ortholog_one2many
ENSMUSG00000021476	FBgn0046214	ortholog_many2many
ENSMUSG00000021476	FBgn0030623	ortholog_many2many
ENSMUSG00000021476	FBgn0024183	ortholog_many2many
ENSMUSG00000023266	FBgn0029944	ortholog_many2many
ENSMUSG00000023266	FBgn0032042	ortholog_many2many
ENSMUSG00000040848	FBgn0037009	ortholog_one2many
ENSMUSG00000075270	FBgn0266377	ortholog_many2many
ENSMUSG00000075270	FBgn0085370	ortholog_many2many
ENSMUSG00000075270	FBgn0259171	ortholog_many2many
ENSMUSG00000023987	FBgn0032304	ortholog_many2many
ENSMUSG00000023987	FBgn0032303	ortholog_many2many
ENSMUSG00000023987	FBgn0032049	ortholog_many2many
ENSMUSG00000023987	FBgn0053128	ortholog_many2many
ENSMUSG00000040843	FBgn0031094	ortholog_one2one
ENSMUSG00000042043	FBgn0039869	ortholog_one2one
ENSMUSG00000020659	FBgn0032812	ortholog_one2one
ENSMUSG00000024758	FBgn0053113	ortholog_many2many
ENSMUSG00000024758	FBgn0015831	ortholog_many2many
ENSMUSG00000028920	FBgn0034704	ortholog_one2one
ENSMUSG00000032076	FBgn0000636	ortholog_one2many
ENSMUSG00000056436	FBgn0284248	ortholog_one2one
ENSMUSG00000026849	FBgn0025615	ortholog_one2many
ENSMUSG00000030319	FBgn0027568	ortholog_one2many
ENSMUSG00000042369	FBgn0035526	ortholog_one2one
ENSMUSG00000026851	FBgn0035254	ortholog_one2one
ENSMUSG00000028189	FBgn0051973	ortholog_one2one
ENSMUSG00000033249	FBgn0001222	ortholog_one2many
ENSMUSG00000049515	FBgn0262111	ortholog_one2many
ENSMUSG00000036398	FBgn0261624	ortholog_one2many
ENSMUSG00000036398	FBgn0031772	ortholog_one2many
ENSMUSG00000030660	FBgn0015278	ortholog_many2many
ENSMUSG00000030660	FBgn0015279	ortholog_many2many
ENSMUSG00000021668	FBgn0035766	ortholog_one2one
ENSMUSG00000036315	FBgn0038903	ortholog_one2one
ENSMUSG00000046985	FBgn0038569	ortholog_one2one
ENSMUSG00000033770	FBgn0051116	ortholog_many2many
ENSMUSG00000033770	FBgn0036566	ortholog_many2many
ENSMUSG00000068523	FBgn0004921	ortholog_one2many
ENSMUSG00000027951	FBgn0035571	ortholog_many2many
ENSMUSG00000027951	FBgn0035608	ortholog_many2many
ENSMUSG00000048578	FBgn0032916	ortholog_one2one
ENSMUSG00000000489	FBgn0030964	ortholog_one2many
ENSMUSG00000006216	FBgn0051116	ortholog_many2many
ENSMUSG00000006216	FBgn0036566	ortholog_many2many
ENSMUSG00000039706	FBgn0013764	ortholog_one2many
ENSMUSG00000032393	FBgn0039240	ortholog_many2many
ENSMUSG00000051855	FBgn0026570	ortholog_many2many
ENSMUSG00000051855	FBgn0035312	ortholog_many2many
ENSMUSG00000051855	FBgn0035309	ortholog_many2many
ENSMUSG00000051855	FBgn0026593	ortholog_many2many
ENSMUSG00000051855	FBgn0037070	ortholog_many2many
ENSMUSG00000051855	FBgn0037071	ortholog_many2many
ENSMUSG00000040822	FBgn0037739	ortholog_one2one
ENSMUSG00000030737	FBgn0050277	ortholog_many2many
ENSMUSG00000030737	FBgn0034716	ortholog_many2many
ENSMUSG00000030737	FBgn0036732	ortholog_many2many
ENSMUSG00000030737	FBgn0032435	ortholog_many2many
ENSMUSG00000030737	FBgn0034715	ortholog_many2many
ENSMUSG00000030737	FBgn0032433	ortholog_many2many
ENSMUSG00000052435	FBgn0005638	ortholog_one2many
ENSMUSG00000026568	FBgn0052832	ortholog_one2many
ENSMUSG00000026568	FBgn0037715	ortholog_one2many
ENSMUSG00000026568	FBgn0037714	ortholog_one2many
ENSMUSG00000022180	FBgn0037203	ortholog_many2many
ENSMUSG00000022180	FBgn0036764	ortholog_many2many
ENSMUSG00000022180	FBgn0036493	ortholog_many2many
ENSMUSG00000022180	FBgn0039844	ortholog_many2many
ENSMUSG00000022180	FBgn0002778	ortholog_many2many
ENSMUSG00000060036	FBgn0020910	ortholog_one2many
ENSMUSG00000112858	FBgn0051053	ortholog_many2many
ENSMUSG00000112858	FBgn0031018	ortholog_many2many
ENSMUSG00000006221	FBgn0031037	ortholog_many2many
ENSMUSG00000006221	FBgn0001227	ortholog_many2many
ENSMUSG00000006221	FBgn0011296	ortholog_many2many
ENSMUSG00000006221	FBgn0001224	ortholog_many2many
ENSMUSG00000006221	FBgn0001225	ortholog_many2many
ENSMUSG00000006221	FBgn0001229	ortholog_many2many
ENSMUSG00000006221	FBgn0001223	ortholog_many2many
ENSMUSG00000020964	FBgn0028475	ortholog_one2one
ENSMUSG00000022415	FBgn0033876	ortholog_one2many
ENSMUSG00000010453	FBgn0033897	ortholog_one2one
ENSMUSG00000017692	FBgn0041723	ortholog_many2many
ENSMUSG00000017692	FBgn0004635	ortholog_many2many
ENSMUSG00000017692	FBgn0003295	ortholog_many2many
ENSMUSG00000017692	FBgn0020248	ortholog_many2many
ENSMUSG00000017692	FBgn0032415	ortholog_many2many
ENSMUSG00000024462	FBgn0260446	ortholog_one2one
ENSMUSG00000041362	FBgn0267795	ortholog_many2many
ENSMUSG00000022414	FBgn0029958	ortholog_many2many
ENSMUSG00000025142	FBgn0064126	ortholog_one2one
ENSMUSG00000022194	FBgn0005648	ortholog_one2one
ENSMUSG00000040761	FBgn0016977	ortholog_one2one
ENSMUSG00000038736	FBgn0030342	ortholog_one2one
ENSMUSG00000032570	FBgn0266433	ortholog_many2many
ENSMUSG00000032570	FBgn0266432	ortholog_many2many
ENSMUSG00000032570	FBgn0052451	ortholog_many2many
ENSMUSG00000006270	FBgn0034520	ortholog_many2many
ENSMUSG00000022338	FBgn0000618	ortholog_one2one
ENSMUSG00000030659	FBgn0052190	ortholog_one2many
ENSMUSG00000056201	FBgn0030951	ortholog_many2many
ENSMUSG00000056201	FBgn0011726	ortholog_many2many
ENSMUSG00000021669	FBgn0027569	ortholog_one2one
ENSMUSG00000024642	FBgn0001139	ortholog_one2many
ENSMUSG00000037432	FBgn0266757	ortholog_one2many
ENSMUSG00000030323	FBgn0265102	ortholog_one2one
ENSMUSG00000032834	FBgn0033557	ortholog_one2one
ENSMUSG00000029544	FBgn0050378	ortholog_many2many
ENSMUSG00000029544	FBgn0034774	ortholog_many2many
ENSMUSG00000029544	FBgn0039374	ortholog_many2many
ENSMUSG00000029544	FBgn0039373	ortholog_many2many
ENSMUSG00000029544	FBgn0033027	ortholog_many2many
ENSMUSG00000021670	FBgn0263782	ortholog_one2one
ENSMUSG00000022199	FBgn0264907	ortholog_many2many
ENSMUSG00000022199	FBgn0038753	ortholog_many2many
ENSMUSG00000022199	FBgn0038752	ortholog_many2many
ENSMUSG00000022199	FBgn0038750	ortholog_many2many
ENSMUSG00000022199	FBgn0086365	ortholog_many2many
ENSMUSG00000022199	FBgn0019952	ortholog_many2many
ENSMUSG00000022199	FBgn0038260	ortholog_many2many
ENSMUSG00000022199	FBgn0038261	ortholog_many2many
ENSMUSG00000022199	FBgn0038262	ortholog_many2many
ENSMUSG00000022199	FBgn0038720	ortholog_many2many
ENSMUSG00000022199	FBgn0038716	ortholog_many2many
ENSMUSG00000022199	FBgn0038719	ortholog_many2many
ENSMUSG00000022199	FBgn0038715	ortholog_many2many
ENSMUSG00000022199	FBgn0038718	ortholog_many2many
ENSMUSG00000022199	FBgn0038717	ortholog_many2many
ENSMUSG00000022199	FBgn0259164	ortholog_many2many
ENSMUSG00000022199	FBgn0035647	ortholog_many2many
ENSMUSG00000022199	FBgn0035645	ortholog_many2many
ENSMUSG00000022199	FBgn0039178	ortholog_many2many
ENSMUSG00000022199	FBgn0040350	ortholog_many2many
ENSMUSG00000022199	FBgn0037829	ortholog_many2many
ENSMUSG00000022199	FBgn0051272	ortholog_many2many
ENSMUSG00000022199	FBgn0053233	ortholog_many2many
ENSMUSG00000022199	FBgn0053234	ortholog_many2many
ENSMUSG00000022199	FBgn0051106	ortholog_many2many
ENSMUSG00000022199	FBgn0051103	ortholog_many2many
ENSMUSG00000022199	FBgn0038448	ortholog_many2many
ENSMUSG00000022199	FBgn0030331	ortholog_many2many
ENSMUSG00000022199	FBgn0033778	ortholog_many2many
ENSMUSG00000064202	FBgn0036849	ortholog_one2many
ENSMUSG00000041679	FBgn0039667	ortholog_many2many
ENSMUSG00000041679	FBgn0039554	ortholog_many2many
ENSMUSG00000041679	FBgn0038445	ortholog_many2many
ENSMUSG00000041679	FBgn0037236	ortholog_many2many
ENSMUSG00000041679	FBgn0033639	ortholog_many2many
ENSMUSG00000041679	FBgn0033337	ortholog_many2many
ENSMUSG00000041679	FBgn0030918	ortholog_many2many
ENSMUSG00000035227	FBgn0030306	ortholog_one2one
ENSMUSG00000000374	FBgn0038303	ortholog_one2one
ENSMUSG00000014856	FBgn0034059	ortholog_one2one
ENSMUSG00000028187	FBgn0032408	ortholog_one2one
ENSMUSG00000062327	FBgn0016660	ortholog_many2many
ENSMUSG00000062327	FBgn0261963	ortholog_many2many
ENSMUSG00000062327	FBgn0266083	ortholog_many2many
ENSMUSG00000060152	FBgn0036696	ortholog_one2one
ENSMUSG00000040600	FBgn0038466	ortholog_many2many
ENSMUSG00000040600	FBgn0029095	ortholog_many2many
ENSMUSG00000109561	FBgn0060296	ortholog_one2one
ENSMUSG00000001211	FBgn0036622	ortholog_many2many
ENSMUSG00000001211	FBgn0036623	ortholog_many2many
ENSMUSG00000091387	FBgn0015360	ortholog_many2many
ENSMUSG00000091387	FBgn0030634	ortholog_many2many
ENSMUSG00000022203	FBgn0035101	ortholog_one2many
ENSMUSG00000003380	FBgn0033468	ortholog_one2one
ENSMUSG00000078942	FBgn0015247	ortholog_many2many
ENSMUSG00000040740	FBgn0033904	ortholog_one2many
ENSMUSG00000040740	FBgn0033903	ortholog_one2many
ENSMUSG00000040740	FBgn0033905	ortholog_one2many
ENSMUSG00000031149	FBgn0032704	ortholog_one2many
ENSMUSG00000028186	FBgn0003961	ortholog_one2one
ENSMUSG00000028917	FBgn0051064	ortholog_many2many
ENSMUSG00000028917	FBgn0039492	ortholog_many2many
ENSMUSG00000014778	FBgn0267795	ortholog_many2many
ENSMUSG00000067071	FBgn0002609	ortholog_many2many
ENSMUSG00000067071	FBgn0030899	ortholog_many2many
ENSMUSG00000067071	FBgn0000591	ortholog_many2many
ENSMUSG00000067071	FBgn0002631	ortholog_many2many
ENSMUSG00000067071	FBgn0002633	ortholog_many2many
ENSMUSG00000067071	FBgn0002733	ortholog_many2many
ENSMUSG00000067071	FBgn0002735	ortholog_many2many
ENSMUSG00000067071	FBgn0002734	ortholog_many2many
ENSMUSG00000067071	FBgn0259938	ortholog_many2many
ENSMUSG00000030657	FBgn0015360	ortholog_many2many
ENSMUSG00000030657	FBgn0030634	ortholog_many2many
ENSMUSG00000001143	FBgn0039160	ortholog_many2many
ENSMUSG00000028185	FBgn0000477	ortholog_one2many
ENSMUSG00000021640	FBgn0015247	ortholog_many2many
ENSMUSG00000014786	FBgn0040297	ortholog_many2many
ENSMUSG00000014786	FBgn0028703	ortholog_many2many
ENSMUSG00000000134	FBgn0263112	ortholog_one2many
ENSMUSG00000090202	FBgn0263106	ortholog_many2many
ENSMUSG00000090202	FBgn0031322	ortholog_many2many
ENSMUSG00000090202	FBgn0030207	ortholog_many2many
ENSMUSG00000090202	FBgn0038195	ortholog_many2many
ENSMUSG00000090202	FBgn0050156	ortholog_many2many
ENSMUSG00000067724	FBgn0015561	ortholog_one2many
ENSMUSG00000048652	FBgn0032475	ortholog_many2many
ENSMUSG00000021639	FBgn0037202	ortholog_one2one
ENSMUSG00000015806	FBgn0035964	ortholog_one2one
ENSMUSG00000055866	FBgn0003068	ortholog_one2many
ENSMUSG00000008683	FBgn0010198	ortholog_one2many
ENSMUSG00000008683	FBgn0033555	ortholog_one2many
ENSMUSG00000061032	FBgn0022069	ortholog_one2many
ENSMUSG00000051648	FBgn0034636	ortholog_many2many
ENSMUSG00000034292	FBgn0038221	ortholog_one2one
ENSMUSG00000022540	FBgn0036697	ortholog_one2one
ENSMUSG00000049530	FBgn0037235	ortholog_one2many
ENSMUSG00000038199	FBgn0037712	ortholog_many2many
ENSMUSG00000038199	FBgn0036931	ortholog_many2many
ENSMUSG00000024181	FBgn0031660	ortholog_one2one
ENSMUSG00000025607	FBgn0028968	ortholog_one2many
ENSMUSG00000024184	FBgn0033663	ortholog_many2many
ENSMUSG00000024184	FBgn0034914	ortholog_many2many
ENSMUSG00000024184	FBgn0036579	ortholog_many2many
ENSMUSG00000024184	FBgn0286818	ortholog_many2many
ENSMUSG00000021638	FBgn0014037	ortholog_one2many
ENSMUSG00000022536	FBgn0043456	ortholog_one2one
ENSMUSG00000032788	FBgn0085484	ortholog_one2one
ENSMUSG00000007805	FBgn0003900	ortholog_many2many
ENSMUSG00000007805	FBgn0053557	ortholog_many2many
ENSMUSG00000007805	FBgn0022740	ortholog_many2many
ENSMUSG00000007805	FBgn0032209	ortholog_many2many
ENSMUSG00000007805	FBgn0037937	ortholog_many2many
ENSMUSG00000030850	FBgn0025720	ortholog_one2one
ENSMUSG00000060961	FBgn0036043	ortholog_many2many
ENSMUSG00000060961	FBgn0259111	ortholog_many2many
ENSMUSG00000020220	FBgn0052113	ortholog_one2one
ENSMUSG00000073433	FBgn0036921	ortholog_one2many
ENSMUSG00000021636	FBgn0014037	ortholog_one2many
ENSMUSG00000022339	FBgn0052536	ortholog_one2one
ENSMUSG00000014846	FBgn0266417	ortholog_one2many
ENSMUSG00000054309	FBgn0261065	ortholog_one2one
ENSMUSG00000022557	FBgn0028744	ortholog_one2one
ENSMUSG00000021635	FBgn0025808	ortholog_one2one
ENSMUSG00000018398	FBgn0014029	ortholog_many2many
ENSMUSG00000039199	FBgn0033474	ortholog_many2many
ENSMUSG00000039199	FBgn0034202	ortholog_many2many
ENSMUSG00000039199	FBgn0027453	ortholog_many2many
ENSMUSG00000027201	FBgn0267790	ortholog_one2many
